CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	28	5000	1	105	No	NA	Telomeric	QG2823
I	10000	20000	24	15000	2	105	No	NA	Telomeric	QG2823
I	20000	30000	26	25000	3	105	No	NA	Telomeric	QG2823
I	30000	40000	28	35000	4	105	No	NA	Telomeric	QG2823
I	40000	50000	25	45000	5	105	No	NA	Telomeric	QG2823
I	50000	60000	14	55000	6	105	No	NA	Telomeric	QG2823
I	60000	70000	21	65000	7	105	No	NA	Telomeric	QG2823
I	70000	80000	25	75000	8	105	No	NA	Telomeric	QG2823
I	80000	90000	22	85000	9	105	No	NA	Telomeric	QG2823
I	90000	100000	21	95000	10	105	No	NA	Telomeric	QG2823
I	100000	110000	32	105000	11	105	No	NA	Telomeric	QG2823
I	110000	120000	20	115000	12	105	No	NA	Telomeric	QG2823
I	120000	130000	21	125000	13	105	No	NA	Telomeric	QG2823
I	130000	140000	22	135000	14	105	No	NA	Telomeric	QG2823
I	140000	150000	11	145000	15	105	No	NA	Telomeric	QG2823
I	150000	160000	16	155000	16	105	No	NA	Telomeric	QG2823
I	160000	170000	18	165000	17	105	No	NA	Telomeric	QG2823
I	170000	180000	15	175000	18	105	No	NA	Telomeric	QG2823
I	180000	190000	18	185000	19	105	No	NA	Telomeric	QG2823
I	190000	200000	34	195000	20	105	No	NA	Telomeric	QG2823
I	200000	210000	28	205000	21	105	No	NA	Telomeric	QG2823
I	210000	220000	20	215000	22	105	No	NA	Telomeric	QG2823
I	220000	230000	32	225000	23	105	No	NA	Telomeric	QG2823
I	230000	240000	61	235000	24	63	Yes	Up	Telomeric	QG2823
I	240000	250000	16	245000	25	105	No	NA	Telomeric	QG2823
I	250000	260000	35	255000	26	105	No	NA	Telomeric	QG2823
I	260000	270000	29	265000	27	105	No	NA	Telomeric	QG2823
I	270000	280000	32	275000	28	105	No	NA	Telomeric	QG2823
I	280000	290000	26	285000	29	105	No	NA	Telomeric	QG2823
I	290000	300000	19	295000	30	105	No	NA	Telomeric	QG2823
I	300000	310000	20	305000	31	105	No	NA	Telomeric	QG2823
I	310000	320000	26	315000	32	105	No	NA	Telomeric	QG2823
I	320000	330000	21	325000	33	105	No	NA	Telomeric	QG2823
I	330000	340000	27	335000	34	105	No	NA	Telomeric	QG2823
I	340000	350000	31	345000	35	105	No	NA	Telomeric	QG2823
I	350000	360000	24	355000	36	105	No	NA	Telomeric	QG2823
I	360000	370000	19	365000	37	105	No	NA	Telomeric	QG2823
I	370000	380000	34	375000	38	105	No	NA	Telomeric	QG2823
I	380000	390000	25	385000	39	105	No	NA	Telomeric	QG2823
I	390000	400000	32	395000	40	105	No	NA	Telomeric	QG2823
I	400000	410000	27	405000	41	105	No	NA	Telomeric	QG2823
I	410000	420000	33	415000	42	105	No	NA	Telomeric	QG2823
I	420000	430000	23	425000	43	105	No	NA	Telomeric	QG2823
I	430000	440000	32	435000	44	105	No	NA	Telomeric	QG2823
I	440000	450000	26	445000	45	105	No	NA	Telomeric	QG2823
I	450000	460000	16	455000	46	105	No	NA	Telomeric	QG2823
I	460000	470000	32	465000	47	105	No	NA	Telomeric	QG2823
I	470000	480000	36	475000	48	105	No	NA	Telomeric	QG2823
I	480000	490000	33	485000	49	105	No	NA	Telomeric	QG2823
