CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	50	5000	1	105	No	NA	Telomeric	ECA724
I	10000	20000	43	15000	2	105	No	NA	Telomeric	ECA724
I	20000	30000	29	25000	3	105	No	NA	Telomeric	ECA724
I	30000	40000	39	35000	4	105	No	NA	Telomeric	ECA724
I	40000	50000	32	45000	5	105	No	NA	Telomeric	ECA724
I	50000	60000	34	55000	6	105	No	NA	Telomeric	ECA724
I	60000	70000	36	65000	7	105	No	NA	Telomeric	ECA724
I	70000	80000	38	75000	8	105	No	NA	Telomeric	ECA724
I	80000	90000	22	85000	9	105	No	NA	Telomeric	ECA724
I	90000	100000	23	95000	10	105	No	NA	Telomeric	ECA724
I	100000	110000	39	105000	11	105	No	NA	Telomeric	ECA724
I	110000	120000	16	115000	12	105	No	NA	Telomeric	ECA724
I	120000	130000	24	125000	13	105	No	NA	Telomeric	ECA724
I	130000	140000	26	135000	14	105	No	NA	Telomeric	ECA724
I	140000	150000	15	145000	15	105	No	NA	Telomeric	ECA724
I	150000	160000	24	155000	16	105	No	NA	Telomeric	ECA724
I	160000	170000	36	165000	17	105	No	NA	Telomeric	ECA724
I	170000	180000	23	175000	18	105	No	NA	Telomeric	ECA724
I	180000	190000	21	185000	19	105	No	NA	Telomeric	ECA724
I	190000	200000	29	195000	20	105	No	NA	Telomeric	ECA724
I	200000	210000	29	205000	21	105	No	NA	Telomeric	ECA724
I	210000	220000	34	215000	22	105	No	NA	Telomeric	ECA724
I	220000	230000	30	225000	23	105	No	NA	Telomeric	ECA724
I	230000	240000	48	235000	24	105	No	NA	Telomeric	ECA724
I	240000	250000	19	245000	25	105	No	NA	Telomeric	ECA724
I	250000	260000	37	255000	26	105	No	NA	Telomeric	ECA724
I	260000	270000	41	265000	27	105	No	NA	Telomeric	ECA724
I	270000	280000	43	275000	28	105	No	NA	Telomeric	ECA724
I	280000	290000	30	285000	29	105	No	NA	Telomeric	ECA724
I	290000	300000	27	295000	30	105	No	NA	Telomeric	ECA724
I	300000	310000	23	305000	31	105	No	NA	Telomeric	ECA724
I	310000	320000	24	315000	32	105	No	NA	Telomeric	ECA724
I	320000	330000	25	325000	33	105	No	NA	Telomeric	ECA724
I	330000	340000	35	335000	34	105	No	NA	Telomeric	ECA724
I	340000	350000	41	345000	35	105	No	NA	Telomeric	ECA724
I	350000	360000	44	355000	36	105	No	NA	Telomeric	ECA724
I	360000	370000	48	365000	37	105	No	NA	Telomeric	ECA724
I	370000	380000	56	375000	38	105	No	NA	Telomeric	ECA724
I	380000	390000	50	385000	39	105	No	NA	Telomeric	ECA724
I	390000	400000	56	395000	40	105	No	NA	Telomeric	ECA724
I	400000	410000	105	405000	41	67	Yes	Up	Telomeric	ECA724
I	410000	420000	47	415000	42	105	No	NA	Telomeric	ECA724
I	420000	430000	36	425000	43	105	No	NA	Telomeric	ECA724
I	430000	440000	56	435000	44	105	No	NA	Telomeric	ECA724
I	440000	450000	42	445000	45	105	No	NA	Telomeric	ECA724
I	450000	460000	43	455000	46	105	No	NA	Telomeric	ECA724
I	460000	470000	44	465000	47	105	No	NA	Telomeric	ECA724
I	470000	480000	57	475000	48	105	No	NA	Telomeric	ECA724
I	480000	490000	64	485000	49	105	No	NA	Telomeric	ECA724
I	490000	500000	59	495000	50	105	No	NA	Telomeric	ECA724
I	500000	510000	51	505000	51	105	No	NA	Telomeric	ECA724
I	510000	520000	40	515000	52	105	No	NA	Telomeric	ECA724
I	520000	530000	36	525000	53	105	No	NA	Telomeric	ECA724
I	530000	540000	20	535000	54	105	No	NA	LEFT_ARM	ECA724
I	540000	550000	40	545000	55	105	No	NA	LEFT_ARM	ECA724
I	550000	560000	40	555000	56	105	No	NA	LEFT_ARM	ECA724
I	560000	570000	43	565000	57	105	No	NA	LEFT_ARM	ECA724
I	570000	580000	36	575000	58	105	No	NA	LEFT_ARM	ECA724
I	580000	590000	41	585000	59	105	No	NA	LEFT_ARM	ECA724
I	590000	600000	20	595000	60	105	No	NA	LEFT_ARM	ECA724
I	600000	610000	107	605000	61	75	Yes	Up	LEFT_ARM	ECA724
I	610000	620000	48	615000	62	105	No	NA	LEFT_ARM	ECA724
I	620000	630000	99	625000	63	105	No	NA	LEFT_ARM	ECA724
I	630000	640000	42	635000	64	105	No	NA	LEFT_ARM	ECA724
I	640000	650000	49	645000	65	105	No	NA	LEFT_ARM	ECA724
I	650000	660000	125	655000	66	52	Yes	Up	LEFT_ARM	ECA724
I	660000	670000	48	665000	67	105	No	NA	LEFT_ARM	ECA724
I	670000	680000	63	675000	68	105	No	NA	LEFT_ARM	ECA724
I	680000	690000	54	685000	69	105	No	NA	LEFT_ARM	ECA724
I	690000	700000	90	695000	70	105	No	NA	LEFT_ARM	ECA724
I	700000	710000	59	705000	71	105	No	NA	LEFT_ARM	ECA724
