CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	55	5000	1	105	No	NA	Telomeric	ECA730
I	10000	20000	36	15000	2	105	No	NA	Telomeric	ECA730
I	20000	30000	39	25000	3	105	No	NA	Telomeric	ECA730
I	30000	40000	43	35000	4	105	No	NA	Telomeric	ECA730
I	40000	50000	37	45000	5	105	No	NA	Telomeric	ECA730
I	50000	60000	32	55000	6	105	No	NA	Telomeric	ECA730
I	60000	70000	48	65000	7	105	No	NA	Telomeric	ECA730
I	70000	80000	42	75000	8	105	No	NA	Telomeric	ECA730
I	80000	90000	21	85000	9	105	No	NA	Telomeric	ECA730
I	90000	100000	27	95000	10	105	No	NA	Telomeric	ECA730
I	100000	110000	38	105000	11	105	No	NA	Telomeric	ECA730
I	110000	120000	19	115000	12	105	No	NA	Telomeric	ECA730
I	120000	130000	24	125000	13	105	No	NA	Telomeric	ECA730
I	130000	140000	31	135000	14	105	No	NA	Telomeric	ECA730
I	140000	150000	17	145000	15	105	No	NA	Telomeric	ECA730
I	150000	160000	24	155000	16	105	No	NA	Telomeric	ECA730
I	160000	170000	42	165000	17	105	No	NA	Telomeric	ECA730
I	170000	180000	25	175000	18	105	No	NA	Telomeric	ECA730
I	180000	190000	28	185000	19	105	No	NA	Telomeric	ECA730
I	190000	200000	33	195000	20	105	No	NA	Telomeric	ECA730
I	200000	210000	27	205000	21	105	No	NA	Telomeric	ECA730
I	210000	220000	35	215000	22	105	No	NA	Telomeric	ECA730
I	220000	230000	32	225000	23	105	No	NA	Telomeric	ECA730
I	230000	240000	59	235000	24	105	No	NA	Telomeric	ECA730
I	240000	250000	29	245000	25	105	No	NA	Telomeric	ECA730
I	250000	260000	39	255000	26	105	No	NA	Telomeric	ECA730
I	260000	270000	30	265000	27	105	No	NA	Telomeric	ECA730
I	270000	280000	42	275000	28	105	No	NA	Telomeric	ECA730
I	280000	290000	37	285000	29	105	No	NA	Telomeric	ECA730
I	290000	300000	33	295000	30	105	No	NA	Telomeric	ECA730
I	300000	310000	27	305000	31	105	No	NA	Telomeric	ECA730
I	310000	320000	27	315000	32	105	No	NA	Telomeric	ECA730
I	320000	330000	32	325000	33	105	No	NA	Telomeric	ECA730
I	330000	340000	40	335000	34	105	No	NA	Telomeric	ECA730
I	340000	350000	39	345000	35	105	No	NA	Telomeric	ECA730
I	350000	360000	51	355000	36	105	No	NA	Telomeric	ECA730
I	360000	370000	40	365000	37	105	No	NA	Telomeric	ECA730
I	370000	380000	51	375000	38	105	No	NA	Telomeric	ECA730
I	380000	390000	54	385000	39	105	No	NA	Telomeric	ECA730
I	390000	400000	60	395000	40	105	No	NA	Telomeric	ECA730
I	400000	410000	84	405000	41	105	No	NA	Telomeric	ECA730
I	410000	420000	56	415000	42	105	No	NA	Telomeric	ECA730
I	420000	430000	45	425000	43	105	No	NA	Telomeric	ECA730
I	430000	440000	54	435000	44	105	No	NA	Telomeric	ECA730
I	440000	450000	44	445000	45	105	No	NA	Telomeric	ECA730
I	450000	460000	46	455000	46	105	No	NA	Telomeric	ECA730
I	460000	470000	47	465000	47	105	No	NA	Telomeric	ECA730
I	470000	480000	58	475000	48	105	No	NA	Telomeric	ECA730
I	480000	490000	55	485000	49	105	No	NA	Telomeric	ECA730
I	490000	500000	59	495000	50	105	No	NA	Telomeric	ECA730
I	500000	510000	57	505000	51	105	No	NA	Telomeric	ECA730
I	510000	520000	44	515000	52	105	No	NA	Telomeric	ECA730
I	520000	530000	42	525000	53	105	No	NA	Telomeric	ECA730
I	530000	540000	29	535000	54	105	No	NA	LEFT_ARM	ECA730
I	540000	550000	58	545000	55	105	No	NA	LEFT_ARM	ECA730
I	550000	560000	47	555000	56	105	No	NA	LEFT_ARM	ECA730
I	560000	570000	64	565000	57	105	No	NA	LEFT_ARM	ECA730
I	570000	580000	33	575000	58	105	No	NA	LEFT_ARM	ECA730
I	580000	590000	37	585000	59	105	No	NA	LEFT_ARM	ECA730
I	590000	600000	32	595000	60	105	No	NA	LEFT_ARM	ECA730
I	600000	610000	41	605000	61	105	No	NA	LEFT_ARM	ECA730
I	610000	620000	50	615000	62	105	No	NA	LEFT_ARM	ECA730
I	620000	630000	74	625000	63	105	No	NA	LEFT_ARM	ECA730
I	630000	640000	70	635000	64	105	No	NA	LEFT_ARM	ECA730
I	640000	650000	53	645000	65	105	No	NA	LEFT_ARM	ECA730
I	650000	660000	103	655000	66	68	No	NA	LEFT_ARM	ECA730
I	660000	670000	64	665000	67	105	No	NA	LEFT_ARM	ECA730
I	670000	680000	86	675000	68	105	No	NA	LEFT_ARM	ECA730
I	680000	690000	71	685000	69	105	No	NA	LEFT_ARM	ECA730
I	690000	700000	93	695000	70	105	No	NA	LEFT_ARM	ECA730
I	700000	710000	62	705000	71	105	No	NA	LEFT_ARM	ECA730
I	710000	720000	71	715000	72	105	No	NA	LEFT_ARM	ECA730
I	720000	730000	60	725000	73	105	No	NA	LEFT_ARM	ECA730
I	730000	740000	70	735000	74	105	No	NA	LEFT_ARM	ECA730
I	740000	750000	57	745000	75	105	No	NA	LEFT_ARM	ECA730
I	750000	760000	34	755000	76	105	No	NA	LEFT_ARM	ECA730
I	760000	770000	32	765000	77	105	No	NA	LEFT_ARM	ECA730
I	770000	780000	152	775000	78	27	Yes	Up	LEFT_ARM	ECA730
I	780000	790000	109	785000	79	64	No	NA	LEFT_ARM	ECA730
I	790000	800000	73	795000	80	105	No	NA	LEFT_ARM	ECA730
I	800000	810000	84	805000	81	105	No	NA	LEFT_ARM	ECA730
I	810000	820000	43	815000	82	105	No	NA	LEFT_ARM	ECA730
I	820000	830000	51	825000	83	105	No	NA	LEFT_ARM	ECA730
I	830000	840000	47	835000	84	105	No	NA	LEFT_ARM	ECA730
I	840000	850000	41	845000	85	105	No	NA	LEFT_ARM	ECA730
I	850000	860000	95	855000	86	105	No	NA	LEFT_ARM	ECA730
I	860000	870000	101	865000	87	105	No	NA	LEFT_ARM	ECA730
I	870000	880000	60	875000	88	105	No	NA	LEFT_ARM	ECA730
I	880000	890000	54	885000	89	105	No	NA	LEFT_ARM	ECA730
I	890000	900000	70	895000	90	105	No	NA	LEFT_ARM	ECA730
I	900000	910000	72	905000	91	105	No	NA	LEFT_ARM	ECA730
I	910000	920000	53	915000	92	105	No	NA	LEFT_ARM	ECA730
I	920000	930000	55	925000	93	105	No	NA	LEFT_ARM	ECA730
I	930000	940000	52	935000	94	105	No	NA	LEFT_ARM	ECA730
I	940000	950000	43	945000	95	105	No	NA	LEFT_ARM	ECA730
I	950000	960000	74	955000	96	105	No	NA	LEFT_ARM	ECA730
I	960000	970000	62	965000	97	105	No	NA	LEFT_ARM	ECA730
I	970000	980000	48	975000	98	105	No	NA	LEFT_ARM	ECA730
I	980000	990000	74	985000	99	105	No	NA	LEFT_ARM	ECA730
I	990000	1000000	67	995000	100	105	No	NA	LEFT_ARM	ECA730
I	1000000	1010000	104	1005000	101	105	No	NA	LEFT_ARM	ECA730
I	1010000	1020000	79	1015000	102	105	No	NA	LEFT_ARM	ECA730
I	1020000	1030000	89	1025000	103	105	No	NA	LEFT_ARM	ECA730
I	1030000	1040000	123	1035000	104	51	Yes	Up	LEFT_ARM	ECA730
I	1040000	1050000	133	1045000	105	43	Yes	Up	LEFT_ARM	ECA730
I	1050000	1060000	95	1055000	106	105	No	NA	LEFT_ARM	ECA730
I	1060000	1070000	68	1065000	107	105	No	NA	LEFT_ARM	ECA730
I	1070000	1080000	64	1075000	108	105	No	NA	LEFT_ARM	ECA730
I	1080000	1090000	61	1085000	109	105	No	NA	LEFT_ARM	ECA730
I	1090000	1100000	93	1095000	110	105	No	NA	LEFT_ARM	ECA730
I	1100000	1110000	43	1105000	111	105	No	NA	LEFT_ARM	ECA730
I	1110000	1120000	26	1115000	112	105	No	NA	LEFT_ARM	ECA730
I	1120000	1130000	45	1125000	113	105	No	NA	LEFT_ARM	ECA730
I	1130000	1140000	90	1135000	114	105	No	NA	LEFT_ARM	ECA730
I	1140000	1150000	73	1145000	115	105	No	NA	LEFT_ARM	ECA730
I	1150000	1160000	72	1155000	116	105	No	NA	LEFT_ARM	ECA730
I	1160000	1170000	85	1165000	117	105	No	NA	LEFT_ARM	ECA730
I	1170000	1180000	179	1175000	118	21	Yes	Up	LEFT_ARM	ECA730
I	1180000	1190000	71	1185000	119	105	No	NA	LEFT_ARM	ECA730
I	1190000	1200000	62	1195000	120	105	No	NA	LEFT_ARM	ECA730
I	1200000	1210000	86	1205000	121	105	No	NA	LEFT_ARM	ECA730
I	1210000	1220000	198	1215000	122	17	Yes	Up	LEFT_ARM	ECA730
I	1220000	1230000	161	1225000	123	30	Yes	Up	LEFT_ARM	ECA730
I	1230000	1240000	83	1235000	124	105	No	NA	LEFT_ARM	ECA730
I	1240000	1250000	109	1245000	125	105	No	NA	LEFT_ARM	ECA730
I	1250000	1260000	50	1255000	126	105	No	NA	LEFT_ARM	ECA730
I	1260000	1270000	43	1265000	127	105	No	NA	LEFT_ARM	ECA730
I	1270000	1280000	46	1275000	128	105	No	NA	LEFT_ARM	ECA730
I	1280000	1290000	34	1285000	129	105	No	NA	LEFT_ARM	ECA730
I	1290000	1300000	28	1295000	130	105	No	NA	LEFT_ARM	ECA730
I	1300000	1310000	20	1305000	131	65	No	NA	LEFT_ARM	ECA730
I	1310000	1320000	16	1315000	132	63	No	NA	LEFT_ARM	ECA730
I	1320000	1330000	98	1325000	133	105	No	NA	LEFT_ARM	ECA730
I	1330000	1340000	98	1335000	134	105	No	NA	LEFT_ARM	ECA730
I	1340000	1350000	71	1345000	135	105	No	NA	LEFT_ARM	ECA730
I	1350000	1360000	247	1355000	136	9	Yes	Up	LEFT_ARM	ECA730
I	1360000	1370000	99	1365000	137	105	No	NA	LEFT_ARM	ECA730
I	1370000	1380000	125	1375000	138	58	Yes	Up	LEFT_ARM	ECA730
I	1380000	1390000	146	1385000	139	35	Yes	Up	LEFT_ARM	ECA730
I	1390000	1400000	70	1395000	140	105	No	NA	LEFT_ARM	ECA730
I	1400000	1410000	70	1405000	141	105	No	NA	LEFT_ARM	ECA730
I	1410000	1420000	102	1415000	142	105	No	NA	LEFT_ARM	ECA730
I	1420000	1430000	75	1425000	143	105	No	NA	LEFT_ARM	ECA730
I	1430000	1440000	54	1435000	144	105	No	NA	LEFT_ARM	ECA730
I	1440000	1450000	42	1445000	145	105	No	NA	LEFT_ARM	ECA730
I	1450000	1460000	54	1455000	146	105	No	NA	LEFT_ARM	ECA730
I	1460000	1470000	45	1465000	147	105	No	NA	LEFT_ARM	ECA730
I	1470000	1480000	53	1475000	148	105	No	NA	LEFT_ARM	ECA730
I	1480000	1490000	68	1485000	149	105	No	NA	LEFT_ARM	ECA730
I	1490000	1500000	130	1495000	150	45	Yes	Up	LEFT_ARM	ECA730
I	1500000	1510000	91	1505000	151	105	No	NA	LEFT_ARM	ECA730
I	1510000	1520000	82	1515000	152	105	No	NA	LEFT_ARM	ECA730
I	1520000	1530000	80	1525000	153	105	No	NA	LEFT_ARM	ECA730
I	1530000	1540000	99	1535000	154	105	No	NA	LEFT_ARM	ECA730
I	1540000	1550000	160	1545000	155	28	Yes	Up	LEFT_ARM	ECA730
I	1550000	1560000	72	1555000	156	105	No	NA	LEFT_ARM	ECA730
I	1560000	1570000	102	1565000	157	105	No	NA	LEFT_ARM	ECA730
I	1570000	1580000	122	1575000	158	60	Yes	Up	LEFT_ARM	ECA730
I	1580000	1590000	96	1585000	159	105	No	NA	LEFT_ARM	ECA730
I	1590000	1600000	52	1595000	160	105	No	NA	LEFT_ARM	ECA730
