CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	44	5000	1	105	No	NA	Telomeric	ECA703
I	10000	20000	28	15000	2	105	No	NA	Telomeric	ECA703
I	20000	30000	19	25000	3	105	No	NA	Telomeric	ECA703
I	30000	40000	20	35000	4	105	No	NA	Telomeric	ECA703
I	40000	50000	29	45000	5	105	No	NA	Telomeric	ECA703
I	50000	60000	21	55000	6	105	No	NA	Telomeric	ECA703
I	60000	70000	22	65000	7	105	No	NA	Telomeric	ECA703
I	70000	80000	26	75000	8	105	No	NA	Telomeric	ECA703
I	80000	90000	23	85000	9	105	No	NA	Telomeric	ECA703
I	90000	100000	22	95000	10	105	No	NA	Telomeric	ECA703
I	100000	110000	29	105000	11	105	No	NA	Telomeric	ECA703
I	110000	120000	20	115000	12	105	No	NA	Telomeric	ECA703
I	120000	130000	19	125000	13	105	No	NA	Telomeric	ECA703
I	130000	140000	24	135000	14	105	No	NA	Telomeric	ECA703
I	140000	150000	11	145000	15	105	No	NA	Telomeric	ECA703
I	150000	160000	13	155000	16	105	No	NA	Telomeric	ECA703
I	160000	170000	15	165000	17	105	No	NA	Telomeric	ECA703
I	170000	180000	19	175000	18	105	No	NA	Telomeric	ECA703
I	180000	190000	18	185000	19	105	No	NA	Telomeric	ECA703
I	190000	200000	21	195000	20	105	No	NA	Telomeric	ECA703
I	200000	210000	27	205000	21	105	No	NA	Telomeric	ECA703
I	210000	220000	22	215000	22	105	No	NA	Telomeric	ECA703
I	220000	230000	26	225000	23	105	No	NA	Telomeric	ECA703
I	230000	240000	54	235000	24	105	No	NA	Telomeric	ECA703
I	240000	250000	22	245000	25	105	No	NA	Telomeric	ECA703
I	250000	260000	36	255000	26	105	No	NA	Telomeric	ECA703
I	260000	270000	29	265000	27	105	No	NA	Telomeric	ECA703
I	270000	280000	27	275000	28	105	No	NA	Telomeric	ECA703
I	280000	290000	20	285000	29	105	No	NA	Telomeric	ECA703
I	290000	300000	23	295000	30	105	No	NA	Telomeric	ECA703
