CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	58	5000	1	105	No	NA	Telomeric	ECA722
I	10000	20000	38	15000	2	105	No	NA	Telomeric	ECA722
I	20000	30000	38	25000	3	105	No	NA	Telomeric	ECA722
I	30000	40000	38	35000	4	105	No	NA	Telomeric	ECA722
I	40000	50000	33	45000	5	105	No	NA	Telomeric	ECA722
I	50000	60000	31	55000	6	105	No	NA	Telomeric	ECA722
I	60000	70000	36	65000	7	105	No	NA	Telomeric	ECA722
I	70000	80000	37	75000	8	105	No	NA	Telomeric	ECA722
I	80000	90000	26	85000	9	105	No	NA	Telomeric	ECA722
I	90000	100000	22	95000	10	105	No	NA	Telomeric	ECA722
I	100000	110000	43	105000	11	105	No	NA	Telomeric	ECA722
I	110000	120000	21	115000	12	105	No	NA	Telomeric	ECA722
I	120000	130000	22	125000	13	105	No	NA	Telomeric	ECA722
I	130000	140000	31	135000	14	105	No	NA	Telomeric	ECA722
I	140000	150000	15	145000	15	105	No	NA	Telomeric	ECA722
I	150000	160000	22	155000	16	105	No	NA	Telomeric	ECA722
I	160000	170000	38	165000	17	105	No	NA	Telomeric	ECA722
I	170000	180000	24	175000	18	105	No	NA	Telomeric	ECA722
I	180000	190000	28	185000	19	105	No	NA	Telomeric	ECA722
I	190000	200000	31	195000	20	105	No	NA	Telomeric	ECA722
I	200000	210000	26	205000	21	105	No	NA	Telomeric	ECA722
I	210000	220000	49	215000	22	105	No	NA	Telomeric	ECA722
I	220000	230000	30	225000	23	105	No	NA	Telomeric	ECA722
I	230000	240000	54	235000	24	105	No	NA	Telomeric	ECA722
I	240000	250000	24	245000	25	105	No	NA	Telomeric	ECA722
I	250000	260000	44	255000	26	105	No	NA	Telomeric	ECA722
I	260000	270000	25	265000	27	105	No	NA	Telomeric	ECA722
I	270000	280000	36	275000	28	105	No	NA	Telomeric	ECA722
I	280000	290000	33	285000	29	105	No	NA	Telomeric	ECA722
I	290000	300000	33	295000	30	105	No	NA	Telomeric	ECA722
I	300000	310000	25	305000	31	105	No	NA	Telomeric	ECA722
I	310000	320000	29	315000	32	105	No	NA	Telomeric	ECA722
I	320000	330000	34	325000	33	105	No	NA	Telomeric	ECA722
I	330000	340000	46	335000	34	105	No	NA	Telomeric	ECA722
I	340000	350000	36	345000	35	105	No	NA	Telomeric	ECA722
I	350000	360000	43	355000	36	105	No	NA	Telomeric	ECA722
I	360000	370000	37	365000	37	105	No	NA	Telomeric	ECA722
I	370000	380000	50	375000	38	105	No	NA	Telomeric	ECA722
I	380000	390000	59	385000	39	105	No	NA	Telomeric	ECA722
I	390000	400000	57	395000	40	105	No	NA	Telomeric	ECA722
I	400000	410000	82	405000	41	105	No	NA	Telomeric	ECA722
I	410000	420000	56	415000	42	105	No	NA	Telomeric	ECA722
I	420000	430000	44	425000	43	105	No	NA	Telomeric	ECA722
I	430000	440000	55	435000	44	105	No	NA	Telomeric	ECA722
I	440000	450000	44	445000	45	105	No	NA	Telomeric	ECA722
I	450000	460000	56	455000	46	105	No	NA	Telomeric	ECA722
I	460000	470000	47	465000	47	105	No	NA	Telomeric	ECA722
I	470000	480000	63	475000	48	105	No	NA	Telomeric	ECA722
I	480000	490000	55	485000	49	105	No	NA	Telomeric	ECA722
I	490000	500000	59	495000	50	105	No	NA	Telomeric	ECA722
I	500000	510000	59	505000	51	105	No	NA	Telomeric	ECA722
I	510000	520000	41	515000	52	105	No	NA	Telomeric	ECA722
I	520000	530000	50	525000	53	105	No	NA	Telomeric	ECA722
I	530000	540000	26	535000	54	105	No	NA	LEFT_ARM	ECA722
I	540000	550000	60	545000	55	105	No	NA	LEFT_ARM	ECA722
I	550000	560000	34	555000	56	105	No	NA	LEFT_ARM	ECA722
I	560000	570000	48	565000	57	105	No	NA	LEFT_ARM	ECA722
I	570000	580000	33	575000	58	105	No	NA	LEFT_ARM	ECA722
I	580000	590000	18	585000	59	105	No	NA	LEFT_ARM	ECA722
I	590000	600000	25	595000	60	105	No	NA	LEFT_ARM	ECA722
I	600000	610000	39	605000	61	105	No	NA	LEFT_ARM	ECA722
I	610000	620000	39	615000	62	105	No	NA	LEFT_ARM	ECA722
I	620000	630000	75	625000	63	105	No	NA	LEFT_ARM	ECA722
I	630000	640000	65	635000	64	105	No	NA	LEFT_ARM	ECA722
I	640000	650000	51	645000	65	105	No	NA	LEFT_ARM	ECA722
I	650000	660000	70	655000	66	105	No	NA	LEFT_ARM	ECA722
I	660000	670000	51	665000	67	105	No	NA	LEFT_ARM	ECA722
I	670000	680000	50	675000	68	105	No	NA	LEFT_ARM	ECA722
I	680000	690000	75	685000	69	105	No	NA	LEFT_ARM	ECA722
I	690000	700000	73	695000	70	105	No	NA	LEFT_ARM	ECA722
I	700000	710000	76	705000	71	105	No	NA	LEFT_ARM	ECA722
I	710000	720000	94	715000	72	105	No	NA	LEFT_ARM	ECA722
I	720000	730000	53	725000	73	105	No	NA	LEFT_ARM	ECA722
I	730000	740000	83	735000	74	105	No	NA	LEFT_ARM	ECA722
I	740000	750000	55	745000	75	105	No	NA	LEFT_ARM	ECA722
I	750000	760000	43	755000	76	105	No	NA	LEFT_ARM	ECA722
I	760000	770000	34	765000	77	105	No	NA	LEFT_ARM	ECA722
I	770000	780000	113	775000	78	71	Yes	Up	LEFT_ARM	ECA722
I	780000	790000	105	785000	79	105	No	NA	LEFT_ARM	ECA722
I	790000	800000	78	795000	80	105	No	NA	LEFT_ARM	ECA722
I	800000	810000	82	805000	81	105	No	NA	LEFT_ARM	ECA722
I	810000	820000	58	815000	82	105	No	NA	LEFT_ARM	ECA722
I	820000	830000	43	825000	83	105	No	NA	LEFT_ARM	ECA722
I	830000	840000	43	835000	84	105	No	NA	LEFT_ARM	ECA722
I	840000	850000	45	845000	85	105	No	NA	LEFT_ARM	ECA722
I	850000	860000	113	855000	86	74	No	NA	LEFT_ARM	ECA722
I	860000	870000	114	865000	87	105	No	NA	LEFT_ARM	ECA722
I	870000	880000	69	875000	88	105	No	NA	LEFT_ARM	ECA722
I	880000	890000	45	885000	89	105	No	NA	LEFT_ARM	ECA722
I	890000	900000	105	895000	90	105	No	NA	LEFT_ARM	ECA722
I	900000	910000	65	905000	91	105	No	NA	LEFT_ARM	ECA722
I	910000	920000	59	915000	92	105	No	NA	LEFT_ARM	ECA722
I	920000	930000	53	925000	93	105	No	NA	LEFT_ARM	ECA722
I	930000	940000	58	935000	94	105	No	NA	LEFT_ARM	ECA722
I	940000	950000	50	945000	95	105	No	NA	LEFT_ARM	ECA722
I	950000	960000	70	955000	96	105	No	NA	LEFT_ARM	ECA722
I	960000	970000	69	965000	97	105	No	NA	LEFT_ARM	ECA722
I	970000	980000	46	975000	98	105	No	NA	LEFT_ARM	ECA722
I	980000	990000	80	985000	99	105	No	NA	LEFT_ARM	ECA722
I	990000	1000000	63	995000	100	105	No	NA	LEFT_ARM	ECA722
I	1000000	1010000	115	1005000	101	105	No	NA	LEFT_ARM	ECA722
I	1010000	1020000	81	1015000	102	105	No	NA	LEFT_ARM	ECA722
I	1020000	1030000	90	1025000	103	105	No	NA	LEFT_ARM	ECA722
I	1030000	1040000	97	1035000	104	105	No	NA	LEFT_ARM	ECA722
I	1040000	1050000	121	1045000	105	68	Yes	Up	LEFT_ARM	ECA722
I	1050000	1060000	113	1055000	106	105	No	NA	LEFT_ARM	ECA722
I	1060000	1070000	55	1065000	107	105	No	NA	LEFT_ARM	ECA722
I	1070000	1080000	65	1075000	108	105	No	NA	LEFT_ARM	ECA722
I	1080000	1090000	48	1085000	109	105	No	NA	LEFT_ARM	ECA722
I	1090000	1100000	93	1095000	110	105	No	NA	LEFT_ARM	ECA722
I	1100000	1110000	41	1105000	111	105	No	NA	LEFT_ARM	ECA722
I	1110000	1120000	32	1115000	112	105	No	NA	LEFT_ARM	ECA722
I	1120000	1130000	46	1125000	113	105	No	NA	LEFT_ARM	ECA722
I	1130000	1140000	116	1135000	114	105	No	NA	LEFT_ARM	ECA722
I	1140000	1150000	79	1145000	115	105	No	NA	LEFT_ARM	ECA722
I	1150000	1160000	74	1155000	116	105	No	NA	LEFT_ARM	ECA722
I	1160000	1170000	81	1165000	117	105	No	NA	LEFT_ARM	ECA722
I	1170000	1180000	89	1175000	118	105	No	NA	LEFT_ARM	ECA722
I	1180000	1190000	91	1185000	119	105	No	NA	LEFT_ARM	ECA722
I	1190000	1200000	72	1195000	120	105	No	NA	LEFT_ARM	ECA722
I	1200000	1210000	121	1205000	121	75	No	NA	LEFT_ARM	ECA722
I	1210000	1220000	80	1215000	122	105	No	NA	LEFT_ARM	ECA722
I	1220000	1230000	72	1225000	123	105	No	NA	LEFT_ARM	ECA722
I	1230000	1240000	72	1235000	124	105	No	NA	LEFT_ARM	ECA722
I	1240000	1250000	85	1245000	125	105	No	NA	LEFT_ARM	ECA722
I	1250000	1260000	53	1255000	126	105	No	NA	LEFT_ARM	ECA722
I	1260000	1270000	150	1265000	127	34	Yes	Up	LEFT_ARM	ECA722
I	1270000	1280000	54	1275000	128	105	No	NA	LEFT_ARM	ECA722
I	1280000	1290000	44	1285000	129	105	No	NA	LEFT_ARM	ECA722
I	1290000	1300000	50	1295000	130	105	No	NA	LEFT_ARM	ECA722
I	1300000	1310000	52	1305000	131	105	No	NA	LEFT_ARM	ECA722
I	1310000	1320000	60	1315000	132	105	No	NA	LEFT_ARM	ECA722
