CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	56	5000	1	105	No	NA	Telomeric	ECA742
I	10000	20000	39	15000	2	105	No	NA	Telomeric	ECA742
I	20000	30000	32	25000	3	105	No	NA	Telomeric	ECA742
I	30000	40000	36	35000	4	105	No	NA	Telomeric	ECA742
I	40000	50000	33	45000	5	105	No	NA	Telomeric	ECA742
I	50000	60000	27	55000	6	105	No	NA	Telomeric	ECA742
I	60000	70000	39	65000	7	105	No	NA	Telomeric	ECA742
I	70000	80000	40	75000	8	105	No	NA	Telomeric	ECA742
I	80000	90000	21	85000	9	105	No	NA	Telomeric	ECA742
I	90000	100000	21	95000	10	105	No	NA	Telomeric	ECA742
I	100000	110000	44	105000	11	105	No	NA	Telomeric	ECA742
I	110000	120000	14	115000	12	105	No	NA	Telomeric	ECA742
I	120000	130000	22	125000	13	105	No	NA	Telomeric	ECA742
I	130000	140000	28	135000	14	105	No	NA	Telomeric	ECA742
I	140000	150000	17	145000	15	105	No	NA	Telomeric	ECA742
I	150000	160000	21	155000	16	105	No	NA	Telomeric	ECA742
I	160000	170000	29	165000	17	105	No	NA	Telomeric	ECA742
I	170000	180000	22	175000	18	105	No	NA	Telomeric	ECA742
I	180000	190000	22	185000	19	105	No	NA	Telomeric	ECA742
I	190000	200000	27	195000	20	105	No	NA	Telomeric	ECA742
I	200000	210000	23	205000	21	105	No	NA	Telomeric	ECA742
I	210000	220000	33	215000	22	105	No	NA	Telomeric	ECA742
I	220000	230000	24	225000	23	105	No	NA	Telomeric	ECA742
I	230000	240000	54	235000	24	105	No	NA	Telomeric	ECA742
I	240000	250000	25	245000	25	105	No	NA	Telomeric	ECA742
I	250000	260000	29	255000	26	105	No	NA	Telomeric	ECA742
I	260000	270000	32	265000	27	105	No	NA	Telomeric	ECA742
I	270000	280000	38	275000	28	105	No	NA	Telomeric	ECA742
I	280000	290000	31	285000	29	105	No	NA	Telomeric	ECA742
I	290000	300000	26	295000	30	105	No	NA	Telomeric	ECA742
I	300000	310000	26	305000	31	105	No	NA	Telomeric	ECA742
I	310000	320000	25	315000	32	105	No	NA	Telomeric	ECA742
I	320000	330000	29	325000	33	105	No	NA	Telomeric	ECA742
