CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	34	5000	1	105	No	NA	Telomeric	ECA928
I	10000	20000	20	15000	2	105	No	NA	Telomeric	ECA928
I	20000	30000	17	25000	3	105	No	NA	Telomeric	ECA928
I	30000	40000	22	35000	4	105	No	NA	Telomeric	ECA928
I	40000	50000	25	45000	5	105	No	NA	Telomeric	ECA928
I	50000	60000	22	55000	6	105	No	NA	Telomeric	ECA928
I	60000	70000	21	65000	7	105	No	NA	Telomeric	ECA928
I	70000	80000	22	75000	8	105	No	NA	Telomeric	ECA928
I	80000	90000	15	85000	9	105	No	NA	Telomeric	ECA928
I	90000	100000	19	95000	10	105	No	NA	Telomeric	ECA928
I	100000	110000	24	105000	11	105	No	NA	Telomeric	ECA928
I	110000	120000	20	115000	12	105	No	NA	Telomeric	ECA928
I	120000	130000	23	125000	13	105	No	NA	Telomeric	ECA928
I	130000	140000	22	135000	14	105	No	NA	Telomeric	ECA928
I	140000	150000	11	145000	15	105	No	NA	Telomeric	ECA928
I	150000	160000	11	155000	16	105	No	NA	Telomeric	ECA928
I	160000	170000	16	165000	17	105	No	NA	Telomeric	ECA928
I	170000	180000	16	175000	18	105	No	NA	Telomeric	ECA928
I	180000	190000	16	185000	19	105	No	NA	Telomeric	ECA928
I	190000	200000	16	195000	20	105	No	NA	Telomeric	ECA928
I	200000	210000	25	205000	21	105	No	NA	Telomeric	ECA928
I	210000	220000	20	215000	22	105	No	NA	Telomeric	ECA928
I	220000	230000	33	225000	23	105	No	NA	Telomeric	ECA928
I	230000	240000	95	235000	24	9	Yes	Up	Telomeric	ECA928
I	240000	250000	13	245000	25	105	No	NA	Telomeric	ECA928
I	250000	260000	33	255000	26	105	No	NA	Telomeric	ECA928
I	260000	270000	26	265000	27	105	No	NA	Telomeric	ECA928
I	270000	280000	26	275000	28	105	No	NA	Telomeric	ECA928
I	280000	290000	26	285000	29	105	No	NA	Telomeric	ECA928
I	290000	300000	19	295000	30	105	No	NA	Telomeric	ECA928
I	300000	310000	20	305000	31	105	No	NA	Telomeric	ECA928
I	310000	320000	22	315000	32	105	No	NA	Telomeric	ECA928
I	320000	330000	15	325000	33	105	No	NA	Telomeric	ECA928
I	330000	340000	21	335000	34	105	No	NA	Telomeric	ECA928
I	340000	350000	26	345000	35	105	No	NA	Telomeric	ECA928
I	350000	360000	10	355000	36	105	No	NA	Telomeric	ECA928
I	360000	370000	18	365000	37	105	No	NA	Telomeric	ECA928
I	370000	380000	17	375000	38	105	No	NA	Telomeric	ECA928
I	380000	390000	24	385000	39	105	No	NA	Telomeric	ECA928
I	390000	400000	25	395000	40	105	No	NA	Telomeric	ECA928
I	400000	410000	33	405000	41	105	No	NA	Telomeric	ECA928
I	410000	420000	28	415000	42	105	No	NA	Telomeric	ECA928
I	420000	430000	29	425000	43	105	No	NA	Telomeric	ECA928
I	430000	440000	24	435000	44	105	No	NA	Telomeric	ECA928
I	440000	450000	24	445000	45	105	No	NA	Telomeric	ECA928
I	450000	460000	11	455000	46	105	No	NA	Telomeric	ECA928
I	460000	470000	33	465000	47	105	No	NA	Telomeric	ECA928
I	470000	480000	22	475000	48	105	No	NA	Telomeric	ECA928
I	480000	490000	43	485000	49	105	No	NA	Telomeric	ECA928
I	490000	500000	34	495000	50	105	No	NA	Telomeric	ECA928
I	500000	510000	18	505000	51	105	No	NA	Telomeric	ECA928
I	510000	520000	21	515000	52	105	No	NA	Telomeric	ECA928
I	520000	530000	28	525000	53	105	No	NA	Telomeric	ECA928
I	530000	540000	9	535000	54	105	No	NA	LEFT_ARM	ECA928
I	540000	550000	19	545000	55	105	No	NA	LEFT_ARM	ECA928
I	550000	560000	17	555000	56	105	No	NA	LEFT_ARM	ECA928
I	560000	570000	17	565000	57	105	No	NA	LEFT_ARM	ECA928
I	570000	580000	27	575000	58	105	No	NA	LEFT_ARM	ECA928
I	580000	590000	31	585000	59	105	No	NA	LEFT_ARM	ECA928
I	590000	600000	26	595000	60	105	No	NA	LEFT_ARM	ECA928
I	600000	610000	31	605000	61	105	No	NA	LEFT_ARM	ECA928
I	610000	620000	23	615000	62	105	No	NA	LEFT_ARM	ECA928
I	620000	630000	37	625000	63	105	No	NA	LEFT_ARM	ECA928
I	630000	640000	44	635000	64	105	No	NA	LEFT_ARM	ECA928
I	640000	650000	53	645000	65	105	No	NA	LEFT_ARM	ECA928
I	650000	660000	22	655000	66	105	No	NA	LEFT_ARM	ECA928
I	660000	670000	16	665000	67	105	No	NA	LEFT_ARM	ECA928
I	670000	680000	45	675000	68	105	No	NA	LEFT_ARM	ECA928
I	680000	690000	64	685000	69	46	Yes	Up	LEFT_ARM	ECA928
I	690000	700000	33	695000	70	105	No	NA	LEFT_ARM	ECA928
I	700000	710000	22	705000	71	105	No	NA	LEFT_ARM	ECA928
I	710000	720000	59	715000	72	68	Yes	Up	LEFT_ARM	ECA928
I	720000	730000	23	725000	73	105	No	NA	LEFT_ARM	ECA928
I	730000	740000	26	735000	74	105	No	NA	LEFT_ARM	ECA928
I	740000	750000	16	745000	75	105	No	NA	LEFT_ARM	ECA928
I	750000	760000	15	755000	76	105	No	NA	LEFT_ARM	ECA928
I	760000	770000	19	765000	77	105	No	NA	LEFT_ARM	ECA928
I	770000	780000	24	775000	78	105	No	NA	LEFT_ARM	ECA928
I	780000	790000	26	785000	79	105	No	NA	LEFT_ARM	ECA928
I	790000	800000	22	795000	80	105	No	NA	LEFT_ARM	ECA928
I	800000	810000	33	805000	81	105	No	NA	LEFT_ARM	ECA928
I	810000	820000	25	815000	82	105	No	NA	LEFT_ARM	ECA928
I	820000	830000	24	825000	83	105	No	NA	LEFT_ARM	ECA928
I	830000	840000	22	835000	84	105	No	NA	LEFT_ARM	ECA928
I	840000	850000	18	845000	85	105	No	NA	LEFT_ARM	ECA928
I	850000	860000	45	855000	86	105	No	NA	LEFT_ARM	ECA928
I	860000	870000	53	865000	87	105	No	NA	LEFT_ARM	ECA928
I	870000	880000	26	875000	88	105	No	NA	LEFT_ARM	ECA928
I	880000	890000	27	885000	89	105	No	NA	LEFT_ARM	ECA928
I	890000	900000	38	895000	90	105	No	NA	LEFT_ARM	ECA928
I	900000	910000	23	905000	91	105	No	NA	LEFT_ARM	ECA928
I	910000	920000	21	915000	92	105	No	NA	LEFT_ARM	ECA928
I	920000	930000	23	925000	93	105	No	NA	LEFT_ARM	ECA928
I	930000	940000	11	935000	94	105	No	NA	LEFT_ARM	ECA928
I	940000	950000	30	945000	95	105	No	NA	LEFT_ARM	ECA928
I	950000	960000	43	955000	96	105	No	NA	LEFT_ARM	ECA928
I	960000	970000	23	965000	97	105	No	NA	LEFT_ARM	ECA928
I	970000	980000	21	975000	98	105	No	NA	LEFT_ARM	ECA928
I	980000	990000	46	985000	99	105	No	NA	LEFT_ARM	ECA928
I	990000	1000000	38	995000	100	105	No	NA	LEFT_ARM	ECA928
I	1000000	1010000	12	1005000	101	105	No	NA	LEFT_ARM	ECA928
I	1010000	1020000	20	1015000	102	105	No	NA	LEFT_ARM	ECA928
I	1020000	1030000	46	1025000	103	105	No	NA	LEFT_ARM	ECA928
I	1030000	1040000	72	1035000	104	29	Yes	Up	LEFT_ARM	ECA928
I	1040000	1050000	60	1045000	105	105	No	NA	LEFT_ARM	ECA928
I	1050000	1060000	80	1055000	106	19	Yes	Up	LEFT_ARM	ECA928
I	1060000	1070000	41	1065000	107	105	No	NA	LEFT_ARM	ECA928
I	1070000	1080000	20	1075000	108	105	No	NA	LEFT_ARM	ECA928
I	1080000	1090000	35	1085000	109	105	No	NA	LEFT_ARM	ECA928
I	1090000	1100000	26	1095000	110	105	No	NA	LEFT_ARM	ECA928
I	1100000	1110000	12	1105000	111	105	No	NA	LEFT_ARM	ECA928
I	1110000	1120000	9	1115000	112	105	No	NA	LEFT_ARM	ECA928
I	1120000	1130000	26	1125000	113	105	No	NA	LEFT_ARM	ECA928
I	1130000	1140000	48	1135000	114	105	No	NA	LEFT_ARM	ECA928
I	1140000	1150000	45	1145000	115	105	No	NA	LEFT_ARM	ECA928
I	1150000	1160000	48	1155000	116	105	No	NA	LEFT_ARM	ECA928
I	1160000	1170000	60	1165000	117	105	No	NA	LEFT_ARM	ECA928
I	1170000	1180000	85	1175000	118	15	Yes	Up	LEFT_ARM	ECA928
I	1180000	1190000	88	1185000	119	13	Yes	Up	LEFT_ARM	ECA928
I	1190000	1200000	39	1195000	120	105	No	NA	LEFT_ARM	ECA928
I	1200000	1210000	68	1205000	121	69	Yes	Up	LEFT_ARM	ECA928
I	1210000	1220000	173	1215000	122	2	Yes	Up	LEFT_ARM	ECA928
I	1220000	1230000	59	1225000	123	105	No	NA	LEFT_ARM	ECA928
I	1230000	1240000	32	1235000	124	105	No	NA	LEFT_ARM	ECA928
I	1240000	1250000	79	1245000	125	25	Yes	Up	LEFT_ARM	ECA928
I	1250000	1260000	48	1255000	126	105	No	NA	LEFT_ARM	ECA928
I	1260000	1270000	31	1265000	127	105	No	NA	LEFT_ARM	ECA928
I	1270000	1280000	39	1275000	128	105	No	NA	LEFT_ARM	ECA928
I	1280000	1290000	25	1285000	129	105	No	NA	LEFT_ARM	ECA928
I	1290000	1300000	26	1295000	130	105	No	NA	LEFT_ARM	ECA928
I	1300000	1310000	37	1305000	131	105	No	NA	LEFT_ARM	ECA928
I	1310000	1320000	23	1315000	132	105	No	NA	LEFT_ARM	ECA928
I	1320000	1330000	13	1325000	133	105	No	NA	LEFT_ARM	ECA928
I	1330000	1340000	19	1335000	134	105	No	NA	LEFT_ARM	ECA928
I	1340000	1350000	72	1345000	135	65	Yes	Up	LEFT_ARM	ECA928
I	1350000	1360000	153	1355000	136	3	Yes	Up	LEFT_ARM	ECA928
I	1360000	1370000	40	1365000	137	105	No	NA	LEFT_ARM	ECA928
I	1370000	1380000	41	1375000	138	105	No	NA	LEFT_ARM	ECA928
I	1380000	1390000	51	1385000	139	105	No	NA	LEFT_ARM	ECA928
I	1390000	1400000	38	1395000	140	105	No	NA	LEFT_ARM	ECA928
I	1400000	1410000	37	1405000	141	105	No	NA	LEFT_ARM	ECA928
I	1410000	1420000	58	1415000	142	105	No	NA	LEFT_ARM	ECA928
I	1420000	1430000	55	1425000	143	105	No	NA	LEFT_ARM	ECA928
