CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	54	5000	1	105	No	NA	Telomeric	ECA744
I	10000	20000	41	15000	2	105	No	NA	Telomeric	ECA744
I	20000	30000	35	25000	3	105	No	NA	Telomeric	ECA744
I	30000	40000	46	35000	4	105	No	NA	Telomeric	ECA744
I	40000	50000	33	45000	5	105	No	NA	Telomeric	ECA744
I	50000	60000	28	55000	6	105	No	NA	Telomeric	ECA744
I	60000	70000	42	65000	7	105	No	NA	Telomeric	ECA744
I	70000	80000	37	75000	8	105	No	NA	Telomeric	ECA744
I	80000	90000	25	85000	9	105	No	NA	Telomeric	ECA744
I	90000	100000	28	95000	10	105	No	NA	Telomeric	ECA744
I	100000	110000	39	105000	11	105	No	NA	Telomeric	ECA744
I	110000	120000	20	115000	12	105	No	NA	Telomeric	ECA744
I	120000	130000	25	125000	13	105	No	NA	Telomeric	ECA744
I	130000	140000	30	135000	14	105	No	NA	Telomeric	ECA744
I	140000	150000	16	145000	15	105	No	NA	Telomeric	ECA744
I	150000	160000	24	155000	16	105	No	NA	Telomeric	ECA744
I	160000	170000	36	165000	17	105	No	NA	Telomeric	ECA744
I	170000	180000	27	175000	18	105	No	NA	Telomeric	ECA744
I	180000	190000	27	185000	19	105	No	NA	Telomeric	ECA744
I	190000	200000	29	195000	20	105	No	NA	Telomeric	ECA744
I	200000	210000	25	205000	21	105	No	NA	Telomeric	ECA744
I	210000	220000	29	215000	22	105	No	NA	Telomeric	ECA744
I	220000	230000	25	225000	23	105	No	NA	Telomeric	ECA744
I	230000	240000	40	235000	24	105	No	NA	Telomeric	ECA744
I	240000	250000	22	245000	25	105	No	NA	Telomeric	ECA744
I	250000	260000	40	255000	26	105	No	NA	Telomeric	ECA744
I	260000	270000	31	265000	27	105	No	NA	Telomeric	ECA744
I	270000	280000	39	275000	28	105	No	NA	Telomeric	ECA744
I	280000	290000	35	285000	29	105	No	NA	Telomeric	ECA744
I	290000	300000	27	295000	30	105	No	NA	Telomeric	ECA744
I	300000	310000	25	305000	31	105	No	NA	Telomeric	ECA744
I	310000	320000	36	315000	32	105	No	NA	Telomeric	ECA744
I	320000	330000	31	325000	33	105	No	NA	Telomeric	ECA744
I	330000	340000	45	335000	34	105	No	NA	Telomeric	ECA744
I	340000	350000	35	345000	35	105	No	NA	Telomeric	ECA744
I	350000	360000	49	355000	36	105	No	NA	Telomeric	ECA744
I	360000	370000	38	365000	37	105	No	NA	Telomeric	ECA744
I	370000	380000	51	375000	38	105	No	NA	Telomeric	ECA744
I	380000	390000	56	385000	39	105	No	NA	Telomeric	ECA744
I	390000	400000	60	395000	40	105	No	NA	Telomeric	ECA744
I	400000	410000	84	405000	41	105	No	NA	Telomeric	ECA744
I	410000	420000	60	415000	42	105	No	NA	Telomeric	ECA744
I	420000	430000	44	425000	43	105	No	NA	Telomeric	ECA744
I	430000	440000	55	435000	44	105	No	NA	Telomeric	ECA744
I	440000	450000	48	445000	45	105	No	NA	Telomeric	ECA744
I	450000	460000	51	455000	46	105	No	NA	Telomeric	ECA744
I	460000	470000	46	465000	47	105	No	NA	Telomeric	ECA744
I	470000	480000	66	475000	48	105	No	NA	Telomeric	ECA744
I	480000	490000	57	485000	49	105	No	NA	Telomeric	ECA744
I	490000	500000	64	495000	50	105	No	NA	Telomeric	ECA744
I	500000	510000	59	505000	51	105	No	NA	Telomeric	ECA744
I	510000	520000	41	515000	52	105	No	NA	Telomeric	ECA744
I	520000	530000	42	525000	53	105	No	NA	Telomeric	ECA744
I	530000	540000	32	535000	54	105	No	NA	LEFT_ARM	ECA744
I	540000	550000	57	545000	55	105	No	NA	LEFT_ARM	ECA744
I	550000	560000	39	555000	56	105	No	NA	LEFT_ARM	ECA744
I	560000	570000	64	565000	57	105	No	NA	LEFT_ARM	ECA744
I	570000	580000	30	575000	58	105	No	NA	LEFT_ARM	ECA744
I	580000	590000	38	585000	59	105	No	NA	LEFT_ARM	ECA744
I	590000	600000	32	595000	60	105	No	NA	LEFT_ARM	ECA744
I	600000	610000	38	605000	61	105	No	NA	LEFT_ARM	ECA744
I	610000	620000	46	615000	62	105	No	NA	LEFT_ARM	ECA744
I	620000	630000	73	625000	63	105	No	NA	LEFT_ARM	ECA744
I	630000	640000	60	635000	64	105	No	NA	LEFT_ARM	ECA744
I	640000	650000	51	645000	65	105	No	NA	LEFT_ARM	ECA744
I	650000	660000	67	655000	66	105	No	NA	LEFT_ARM	ECA744
I	660000	670000	51	665000	67	105	No	NA	LEFT_ARM	ECA744
I	670000	680000	45	675000	68	105	No	NA	LEFT_ARM	ECA744
I	680000	690000	80	685000	69	105	No	NA	LEFT_ARM	ECA744
I	690000	700000	75	695000	70	105	No	NA	LEFT_ARM	ECA744
I	700000	710000	73	705000	71	105	No	NA	LEFT_ARM	ECA744
I	710000	720000	89	715000	72	105	No	NA	LEFT_ARM	ECA744
I	720000	730000	60	725000	73	105	No	NA	LEFT_ARM	ECA744
I	730000	740000	72	735000	74	105	No	NA	LEFT_ARM	ECA744
I	740000	750000	56	745000	75	105	No	NA	LEFT_ARM	ECA744
I	750000	760000	38	755000	76	105	No	NA	LEFT_ARM	ECA744
I	760000	770000	33	765000	77	105	No	NA	LEFT_ARM	ECA744
I	770000	780000	116	775000	78	52	Yes	Up	LEFT_ARM	ECA744
I	780000	790000	110	785000	79	60	No	NA	LEFT_ARM	ECA744
I	790000	800000	77	795000	80	105	No	NA	LEFT_ARM	ECA744
I	800000	810000	81	805000	81	105	No	NA	LEFT_ARM	ECA744
I	810000	820000	60	815000	82	105	No	NA	LEFT_ARM	ECA744
I	820000	830000	42	825000	83	105	No	NA	LEFT_ARM	ECA744
I	830000	840000	42	835000	84	105	No	NA	LEFT_ARM	ECA744
I	840000	850000	45	845000	85	105	No	NA	LEFT_ARM	ECA744
I	850000	860000	115	855000	86	55	Yes	Up	LEFT_ARM	ECA744
I	860000	870000	92	865000	87	105	No	NA	LEFT_ARM	ECA744
I	870000	880000	63	875000	88	105	No	NA	LEFT_ARM	ECA744
I	880000	890000	52	885000	89	105	No	NA	LEFT_ARM	ECA744
I	890000	900000	88	895000	90	105	No	NA	LEFT_ARM	ECA744
I	900000	910000	72	905000	91	105	No	NA	LEFT_ARM	ECA744
I	910000	920000	58	915000	92	105	No	NA	LEFT_ARM	ECA744
I	920000	930000	53	925000	93	105	No	NA	LEFT_ARM	ECA744
I	930000	940000	53	935000	94	105	No	NA	LEFT_ARM	ECA744
I	940000	950000	51	945000	95	105	No	NA	LEFT_ARM	ECA744
I	950000	960000	65	955000	96	105	No	NA	LEFT_ARM	ECA744
I	960000	970000	71	965000	97	105	No	NA	LEFT_ARM	ECA744
I	970000	980000	42	975000	98	105	No	NA	LEFT_ARM	ECA744
I	980000	990000	77	985000	99	105	No	NA	LEFT_ARM	ECA744
I	990000	1000000	59	995000	100	105	No	NA	LEFT_ARM	ECA744
I	1000000	1010000	107	1005000	101	105	No	NA	LEFT_ARM	ECA744
I	1010000	1020000	78	1015000	102	105	No	NA	LEFT_ARM	ECA744
I	1020000	1030000	104	1025000	103	105	No	NA	LEFT_ARM	ECA744
I	1030000	1040000	132	1035000	104	38	Yes	Up	LEFT_ARM	ECA744
I	1040000	1050000	142	1045000	105	32	Yes	Up	LEFT_ARM	ECA744
I	1050000	1060000	98	1055000	106	105	No	NA	LEFT_ARM	ECA744
I	1060000	1070000	76	1065000	107	105	No	NA	LEFT_ARM	ECA744
I	1070000	1080000	60	1075000	108	105	No	NA	LEFT_ARM	ECA744
I	1080000	1090000	65	1085000	109	105	No	NA	LEFT_ARM	ECA744
