CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	49	5000	1	105	No	NA	Telomeric	ECA363
I	10000	20000	38	15000	2	105	No	NA	Telomeric	ECA363
I	20000	30000	29	25000	3	105	No	NA	Telomeric	ECA363
I	30000	40000	40	35000	4	105	No	NA	Telomeric	ECA363
I	40000	50000	32	45000	5	105	No	NA	Telomeric	ECA363
I	50000	60000	27	55000	6	105	No	NA	Telomeric	ECA363
I	60000	70000	38	65000	7	105	No	NA	Telomeric	ECA363
I	70000	80000	36	75000	8	105	No	NA	Telomeric	ECA363
I	80000	90000	16	85000	9	105	No	NA	Telomeric	ECA363
I	90000	100000	20	95000	10	105	No	NA	Telomeric	ECA363
I	100000	110000	40	105000	11	105	No	NA	Telomeric	ECA363
I	110000	120000	14	115000	12	105	No	NA	Telomeric	ECA363
I	120000	130000	23	125000	13	105	No	NA	Telomeric	ECA363
I	130000	140000	29	135000	14	105	No	NA	Telomeric	ECA363
I	140000	150000	15	145000	15	105	No	NA	Telomeric	ECA363
I	150000	160000	19	155000	16	105	No	NA	Telomeric	ECA363
I	160000	170000	28	165000	17	105	No	NA	Telomeric	ECA363
I	170000	180000	21	175000	18	105	No	NA	Telomeric	ECA363
I	180000	190000	21	185000	19	105	No	NA	Telomeric	ECA363
I	190000	200000	25	195000	20	105	No	NA	Telomeric	ECA363
I	200000	210000	26	205000	21	105	No	NA	Telomeric	ECA363
I	210000	220000	30	215000	22	105	No	NA	Telomeric	ECA363
I	220000	230000	29	225000	23	105	No	NA	Telomeric	ECA363
I	230000	240000	57	235000	24	105	No	NA	Telomeric	ECA363
I	240000	250000	23	245000	25	105	No	NA	Telomeric	ECA363
I	250000	260000	30	255000	26	105	No	NA	Telomeric	ECA363
I	260000	270000	30	265000	27	105	No	NA	Telomeric	ECA363
I	270000	280000	36	275000	28	105	No	NA	Telomeric	ECA363
I	280000	290000	25	285000	29	105	No	NA	Telomeric	ECA363
I	290000	300000	26	295000	30	105	No	NA	Telomeric	ECA363
I	300000	310000	26	305000	31	105	No	NA	Telomeric	ECA363
I	310000	320000	23	315000	32	105	No	NA	Telomeric	ECA363
I	320000	330000	20	325000	33	105	No	NA	Telomeric	ECA363
I	330000	340000	28	335000	34	105	No	NA	Telomeric	ECA363
I	340000	350000	37	345000	35	105	No	NA	Telomeric	ECA363
I	350000	360000	18	355000	36	105	No	NA	Telomeric	ECA363
I	360000	370000	34	365000	37	105	No	NA	Telomeric	ECA363
I	370000	380000	22	375000	38	105	No	NA	Telomeric	ECA363
I	380000	390000	34	385000	39	105	No	NA	Telomeric	ECA363
I	390000	400000	54	395000	40	105	No	NA	Telomeric	ECA363
I	400000	410000	58	405000	41	105	No	NA	Telomeric	ECA363
I	410000	420000	41	415000	42	105	No	NA	Telomeric	ECA363
I	420000	430000	35	425000	43	105	No	NA	Telomeric	ECA363
I	430000	440000	53	435000	44	105	No	NA	Telomeric	ECA363
I	440000	450000	39	445000	45	105	No	NA	Telomeric	ECA363
I	450000	460000	40	455000	46	105	No	NA	Telomeric	ECA363
I	460000	470000	36	465000	47	105	No	NA	Telomeric	ECA363
I	470000	480000	57	475000	48	105	No	NA	Telomeric	ECA363
I	480000	490000	52	485000	49	105	No	NA	Telomeric	ECA363
I	490000	500000	53	495000	50	105	No	NA	Telomeric	ECA363
I	500000	510000	54	505000	51	105	No	NA	Telomeric	ECA363
I	510000	520000	36	515000	52	105	No	NA	Telomeric	ECA363
I	520000	530000	33	525000	53	105	No	NA	Telomeric	ECA363
I	530000	540000	20	535000	54	105	No	NA	LEFT_ARM	ECA363
I	540000	550000	33	545000	55	105	No	NA	LEFT_ARM	ECA363
I	550000	560000	31	555000	56	105	No	NA	LEFT_ARM	ECA363
I	560000	570000	35	565000	57	105	No	NA	LEFT_ARM	ECA363
I	570000	580000	36	575000	58	105	No	NA	LEFT_ARM	ECA363
I	580000	590000	35	585000	59	105	No	NA	LEFT_ARM	ECA363
I	590000	600000	24	595000	60	105	No	NA	LEFT_ARM	ECA363
I	600000	610000	80	605000	61	105	No	NA	LEFT_ARM	ECA363
I	610000	620000	45	615000	62	105	No	NA	LEFT_ARM	ECA363
I	620000	630000	41	625000	63	105	No	NA	LEFT_ARM	ECA363
I	630000	640000	43	635000	64	105	No	NA	LEFT_ARM	ECA363
I	640000	650000	51	645000	65	105	No	NA	LEFT_ARM	ECA363
I	650000	660000	63	655000	66	105	No	NA	LEFT_ARM	ECA363
I	660000	670000	40	665000	67	105	No	NA	LEFT_ARM	ECA363
I	670000	680000	40	675000	68	105	No	NA	LEFT_ARM	ECA363
I	680000	690000	48	685000	69	105	No	NA	LEFT_ARM	ECA363
I	690000	700000	70	695000	70	105	No	NA	LEFT_ARM	ECA363
I	700000	710000	43	705000	71	105	No	NA	LEFT_ARM	ECA363
I	710000	720000	52	715000	72	105	No	NA	LEFT_ARM	ECA363
I	720000	730000	47	725000	73	105	No	NA	LEFT_ARM	ECA363
I	730000	740000	68	735000	74	105	No	NA	LEFT_ARM	ECA363
I	740000	750000	61	745000	75	105	No	NA	LEFT_ARM	ECA363
I	750000	760000	33	755000	76	105	No	NA	LEFT_ARM	ECA363
I	760000	770000	26	765000	77	105	No	NA	LEFT_ARM	ECA363
I	770000	780000	52	775000	78	105	No	NA	LEFT_ARM	ECA363
I	780000	790000	122	785000	79	40	Yes	Up	LEFT_ARM	ECA363
I	790000	800000	52	795000	80	105	No	NA	LEFT_ARM	ECA363
I	800000	810000	72	805000	81	105	No	NA	LEFT_ARM	ECA363
I	810000	820000	51	815000	82	105	No	NA	LEFT_ARM	ECA363
I	820000	830000	47	825000	83	105	No	NA	LEFT_ARM	ECA363
I	830000	840000	39	835000	84	105	No	NA	LEFT_ARM	ECA363
I	840000	850000	40	845000	85	105	No	NA	LEFT_ARM	ECA363
I	850000	860000	58	855000	86	105	No	NA	LEFT_ARM	ECA363
I	860000	870000	66	865000	87	105	No	NA	LEFT_ARM	ECA363
I	870000	880000	44	875000	88	105	No	NA	LEFT_ARM	ECA363
I	880000	890000	50	885000	89	105	No	NA	LEFT_ARM	ECA363
I	890000	900000	57	895000	90	105	No	NA	LEFT_ARM	ECA363
I	900000	910000	55	905000	91	105	No	NA	LEFT_ARM	ECA363
I	910000	920000	45	915000	92	105	No	NA	LEFT_ARM	ECA363
I	920000	930000	48	925000	93	105	No	NA	LEFT_ARM	ECA363
I	930000	940000	33	935000	94	105	No	NA	LEFT_ARM	ECA363
I	940000	950000	37	945000	95	105	No	NA	LEFT_ARM	ECA363
I	950000	960000	56	955000	96	105	No	NA	LEFT_ARM	ECA363
I	960000	970000	46	965000	97	105	No	NA	LEFT_ARM	ECA363
I	970000	980000	36	975000	98	105	No	NA	LEFT_ARM	ECA363
I	980000	990000	124	985000	99	41	Yes	Up	LEFT_ARM	ECA363
I	990000	1000000	64	995000	100	105	No	NA	LEFT_ARM	ECA363
I	1000000	1010000	87	1005000	101	105	No	NA	LEFT_ARM	ECA363
I	1010000	1020000	67	1015000	102	105	No	NA	LEFT_ARM	ECA363
I	1020000	1030000	51	1025000	103	105	No	NA	LEFT_ARM	ECA363
I	1030000	1040000	66	1035000	104	105	No	NA	LEFT_ARM	ECA363
I	1040000	1050000	60	1045000	105	105	No	NA	LEFT_ARM	ECA363
I	1050000	1060000	89	1055000	106	105	No	NA	LEFT_ARM	ECA363
I	1060000	1070000	65	1065000	107	105	No	NA	LEFT_ARM	ECA363
I	1070000	1080000	52	1075000	108	105	No	NA	LEFT_ARM	ECA363
I	1080000	1090000	46	1085000	109	105	No	NA	LEFT_ARM	ECA363
I	1090000	1100000	51	1095000	110	105	No	NA	LEFT_ARM	ECA363
I	1100000	1110000	41	1105000	111	105	No	NA	LEFT_ARM	ECA363
I	1110000	1120000	25	1115000	112	105	No	NA	LEFT_ARM	ECA363
I	1120000	1130000	38	1125000	113	105	No	NA	LEFT_ARM	ECA363
I	1130000	1140000	77	1135000	114	105	No	NA	LEFT_ARM	ECA363
I	1140000	1150000	79	1145000	115	105	No	NA	LEFT_ARM	ECA363
I	1150000	1160000	55	1155000	116	105	No	NA	LEFT_ARM	ECA363
I	1160000	1170000	66	1165000	117	105	No	NA	LEFT_ARM	ECA363
I	1170000	1180000	158	1175000	118	24	Yes	Up	LEFT_ARM	ECA363
I	1180000	1190000	79	1185000	119	105	No	NA	LEFT_ARM	ECA363
I	1190000	1200000	43	1195000	120	105	No	NA	LEFT_ARM	ECA363
I	1200000	1210000	75	1205000	121	105	No	NA	LEFT_ARM	ECA363
I	1210000	1220000	189	1215000	122	20	Yes	Up	LEFT_ARM	ECA363
I	1220000	1230000	107	1225000	123	67	Yes	Up	LEFT_ARM	ECA363
I	1230000	1240000	78	1235000	124	105	No	NA	LEFT_ARM	ECA363
I	1240000	1250000	67	1245000	125	105	No	NA	LEFT_ARM	ECA363
I	1250000	1260000	60	1255000	126	105	No	NA	LEFT_ARM	ECA363
I	1260000	1270000	117	1265000	127	55	Yes	Up	LEFT_ARM	ECA363
I	1270000	1280000	70	1275000	128	105	No	NA	LEFT_ARM	ECA363
I	1280000	1290000	67	1285000	129	105	No	NA	LEFT_ARM	ECA363
I	1290000	1300000	66	1295000	130	105	No	NA	LEFT_ARM	ECA363
I	1300000	1310000	45	1305000	131	105	No	NA	LEFT_ARM	ECA363
I	1310000	1320000	63	1315000	132	105	No	NA	LEFT_ARM	ECA363
I	1320000	1330000	45	1325000	133	105	No	NA	LEFT_ARM	ECA363
I	1330000	1340000	50	1335000	134	105	No	NA	LEFT_ARM	ECA363
I	1340000	1350000	72	1345000	135	105	No	NA	LEFT_ARM	ECA363
I	1350000	1360000	76	1355000	136	105	No	NA	LEFT_ARM	ECA363
I	1360000	1370000	83	1365000	137	105	No	NA	LEFT_ARM	ECA363
I	1370000	1380000	90	1375000	138	105	No	NA	LEFT_ARM	ECA363
I	1380000	1390000	47	1385000	139	105	No	NA	LEFT_ARM	ECA363
