CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	53	5000	1	105	No	NA	Telomeric	ECA741
I	10000	20000	44	15000	2	105	No	NA	Telomeric	ECA741
I	20000	30000	31	25000	3	105	No	NA	Telomeric	ECA741
I	30000	40000	42	35000	4	105	No	NA	Telomeric	ECA741
I	40000	50000	33	45000	5	105	No	NA	Telomeric	ECA741
I	50000	60000	28	55000	6	105	No	NA	Telomeric	ECA741
I	60000	70000	38	65000	7	105	No	NA	Telomeric	ECA741
I	70000	80000	40	75000	8	105	No	NA	Telomeric	ECA741
I	80000	90000	21	85000	9	105	No	NA	Telomeric	ECA741
I	90000	100000	22	95000	10	105	No	NA	Telomeric	ECA741
I	100000	110000	44	105000	11	105	No	NA	Telomeric	ECA741
I	110000	120000	14	115000	12	105	No	NA	Telomeric	ECA741
I	120000	130000	21	125000	13	105	No	NA	Telomeric	ECA741
I	130000	140000	29	135000	14	105	No	NA	Telomeric	ECA741
I	140000	150000	15	145000	15	105	No	NA	Telomeric	ECA741
I	150000	160000	21	155000	16	105	No	NA	Telomeric	ECA741
I	160000	170000	29	165000	17	105	No	NA	Telomeric	ECA741
I	170000	180000	22	175000	18	105	No	NA	Telomeric	ECA741
I	180000	190000	23	185000	19	105	No	NA	Telomeric	ECA741
I	190000	200000	26	195000	20	105	No	NA	Telomeric	ECA741
I	200000	210000	24	205000	21	105	No	NA	Telomeric	ECA741
I	210000	220000	34	215000	22	105	No	NA	Telomeric	ECA741
I	220000	230000	24	225000	23	105	No	NA	Telomeric	ECA741
I	230000	240000	49	235000	24	105	No	NA	Telomeric	ECA741
I	240000	250000	24	245000	25	105	No	NA	Telomeric	ECA741
I	250000	260000	31	255000	26	105	No	NA	Telomeric	ECA741
I	260000	270000	33	265000	27	105	No	NA	Telomeric	ECA741
I	270000	280000	48	275000	28	105	No	NA	Telomeric	ECA741
I	280000	290000	33	285000	29	105	No	NA	Telomeric	ECA741
I	290000	300000	28	295000	30	105	No	NA	Telomeric	ECA741
I	300000	310000	24	305000	31	105	No	NA	Telomeric	ECA741
I	310000	320000	23	315000	32	105	No	NA	Telomeric	ECA741
I	320000	330000	27	325000	33	105	No	NA	Telomeric	ECA741
I	330000	340000	35	335000	34	105	No	NA	Telomeric	ECA741
I	340000	350000	41	345000	35	105	No	NA	Telomeric	ECA741
I	350000	360000	44	355000	36	105	No	NA	Telomeric	ECA741
I	360000	370000	38	365000	37	105	No	NA	Telomeric	ECA741
I	370000	380000	63	375000	38	105	No	NA	Telomeric	ECA741
I	380000	390000	51	385000	39	105	No	NA	Telomeric	ECA741
I	390000	400000	57	395000	40	105	No	NA	Telomeric	ECA741
I	400000	410000	108	405000	41	62	Yes	Up	Telomeric	ECA741
I	410000	420000	45	415000	42	105	No	NA	Telomeric	ECA741
I	420000	430000	36	425000	43	105	No	NA	Telomeric	ECA741
I	430000	440000	53	435000	44	105	No	NA	Telomeric	ECA741
I	440000	450000	44	445000	45	105	No	NA	Telomeric	ECA741
I	450000	460000	48	455000	46	105	No	NA	Telomeric	ECA741
I	460000	470000	44	465000	47	105	No	NA	Telomeric	ECA741
I	470000	480000	62	475000	48	105	No	NA	Telomeric	ECA741
I	480000	490000	56	485000	49	105	No	NA	Telomeric	ECA741
I	490000	500000	59	495000	50	105	No	NA	Telomeric	ECA741
I	500000	510000	50	505000	51	105	No	NA	Telomeric	ECA741
I	510000	520000	36	515000	52	105	No	NA	Telomeric	ECA741
I	520000	530000	33	525000	53	105	No	NA	Telomeric	ECA741
I	530000	540000	21	535000	54	105	No	NA	LEFT_ARM	ECA741
I	540000	550000	44	545000	55	105	No	NA	LEFT_ARM	ECA741
I	550000	560000	32	555000	56	105	No	NA	LEFT_ARM	ECA741
I	560000	570000	41	565000	57	105	No	NA	LEFT_ARM	ECA741
I	570000	580000	36	575000	58	105	No	NA	LEFT_ARM	ECA741
I	580000	590000	38	585000	59	105	No	NA	LEFT_ARM	ECA741
I	590000	600000	24	595000	60	105	No	NA	LEFT_ARM	ECA741
I	600000	610000	108	605000	61	105	No	NA	LEFT_ARM	ECA741
I	610000	620000	47	615000	62	105	No	NA	LEFT_ARM	ECA741
I	620000	630000	91	625000	63	105	No	NA	LEFT_ARM	ECA741
I	630000	640000	50	635000	64	105	No	NA	LEFT_ARM	ECA741
I	640000	650000	51	645000	65	105	No	NA	LEFT_ARM	ECA741
I	650000	660000	108	655000	66	105	No	NA	LEFT_ARM	ECA741
I	660000	670000	50	665000	67	105	No	NA	LEFT_ARM	ECA741
I	670000	680000	55	675000	68	105	No	NA	LEFT_ARM	ECA741
I	680000	690000	63	685000	69	105	No	NA	LEFT_ARM	ECA741
I	690000	700000	89	695000	70	105	No	NA	LEFT_ARM	ECA741
I	700000	710000	54	705000	71	105	No	NA	LEFT_ARM	ECA741
I	710000	720000	61	715000	72	105	No	NA	LEFT_ARM	ECA741
I	720000	730000	73	725000	73	105	No	NA	LEFT_ARM	ECA741
I	730000	740000	72	735000	74	105	No	NA	LEFT_ARM	ECA741
I	740000	750000	58	745000	75	105	No	NA	LEFT_ARM	ECA741
I	750000	760000	36	755000	76	105	No	NA	LEFT_ARM	ECA741
I	760000	770000	27	765000	77	105	No	NA	LEFT_ARM	ECA741
I	770000	780000	60	775000	78	105	No	NA	LEFT_ARM	ECA741
I	780000	790000	127	785000	79	55	Yes	Up	LEFT_ARM	ECA741
I	790000	800000	61	795000	80	105	No	NA	LEFT_ARM	ECA741
I	800000	810000	75	805000	81	105	No	NA	LEFT_ARM	ECA741
I	810000	820000	50	815000	82	105	No	NA	LEFT_ARM	ECA741
I	820000	830000	49	825000	83	105	No	NA	LEFT_ARM	ECA741
I	830000	840000	44	835000	84	105	No	NA	LEFT_ARM	ECA741
I	840000	850000	43	845000	85	105	No	NA	LEFT_ARM	ECA741
I	850000	860000	77	855000	86	105	No	NA	LEFT_ARM	ECA741
I	860000	870000	104	865000	87	105	No	NA	LEFT_ARM	ECA741
I	870000	880000	66	875000	88	105	No	NA	LEFT_ARM	ECA741
I	880000	890000	51	885000	89	105	No	NA	LEFT_ARM	ECA741
I	890000	900000	105	895000	90	105	No	NA	LEFT_ARM	ECA741
I	900000	910000	72	905000	91	105	No	NA	LEFT_ARM	ECA741
I	910000	920000	49	915000	92	105	No	NA	LEFT_ARM	ECA741
I	920000	930000	44	925000	93	105	No	NA	LEFT_ARM	ECA741
I	930000	940000	45	935000	94	105	No	NA	LEFT_ARM	ECA741
I	940000	950000	44	945000	95	105	No	NA	LEFT_ARM	ECA741
I	950000	960000	60	955000	96	105	No	NA	LEFT_ARM	ECA741
I	960000	970000	50	965000	97	105	No	NA	LEFT_ARM	ECA741
I	970000	980000	40	975000	98	105	No	NA	LEFT_ARM	ECA741
I	980000	990000	131	985000	99	64	Yes	Up	LEFT_ARM	ECA741
I	990000	1000000	67	995000	100	105	No	NA	LEFT_ARM	ECA741
I	1000000	1010000	114	1005000	101	105	No	NA	LEFT_ARM	ECA741
I	1010000	1020000	83	1015000	102	105	No	NA	LEFT_ARM	ECA741
I	1020000	1030000	81	1025000	103	105	No	NA	LEFT_ARM	ECA741
I	1030000	1040000	95	1035000	104	105	No	NA	LEFT_ARM	ECA741
I	1040000	1050000	129	1045000	105	67	Yes	Up	LEFT_ARM	ECA741
I	1050000	1060000	121	1055000	106	105	No	NA	LEFT_ARM	ECA741
I	1060000	1070000	70	1065000	107	105	No	NA	LEFT_ARM	ECA741
I	1070000	1080000	56	1075000	108	105	No	NA	LEFT_ARM	ECA741
I	1080000	1090000	59	1085000	109	105	No	NA	LEFT_ARM	ECA741
I	1090000	1100000	66	1095000	110	105	No	NA	LEFT_ARM	ECA741
I	1100000	1110000	43	1105000	111	105	No	NA	LEFT_ARM	ECA741
I	1110000	1120000	28	1115000	112	105	No	NA	LEFT_ARM	ECA741
I	1120000	1130000	39	1125000	113	105	No	NA	LEFT_ARM	ECA741
I	1130000	1140000	100	1135000	114	105	No	NA	LEFT_ARM	ECA741
I	1140000	1150000	94	1145000	115	105	No	NA	LEFT_ARM	ECA741
I	1150000	1160000	76	1155000	116	105	No	NA	LEFT_ARM	ECA741
I	1160000	1170000	83	1165000	117	105	No	NA	LEFT_ARM	ECA741
I	1170000	1180000	201	1175000	118	24	Yes	Up	LEFT_ARM	ECA741
I	1180000	1190000	94	1185000	119	105	No	NA	LEFT_ARM	ECA741
I	1190000	1200000	64	1195000	120	105	No	NA	LEFT_ARM	ECA741
I	1200000	1210000	97	1205000	121	105	No	NA	LEFT_ARM	ECA741
I	1210000	1220000	81	1215000	122	105	No	NA	LEFT_ARM	ECA741
I	1220000	1230000	43	1225000	123	105	No	NA	LEFT_ARM	ECA741
I	1230000	1240000	86	1235000	124	105	No	NA	LEFT_ARM	ECA741
I	1240000	1250000	89	1245000	125	105	No	NA	LEFT_ARM	ECA741
I	1250000	1260000	66	1255000	126	105	No	NA	LEFT_ARM	ECA741
I	1260000	1270000	118	1265000	127	105	No	NA	LEFT_ARM	ECA741
I	1270000	1280000	78	1275000	128	105	No	NA	LEFT_ARM	ECA741
I	1280000	1290000	70	1285000	129	105	No	NA	LEFT_ARM	ECA741
I	1290000	1300000	83	1295000	130	105	No	NA	LEFT_ARM	ECA741
I	1300000	1310000	51	1305000	131	105	No	NA	LEFT_ARM	ECA741
I	1310000	1320000	67	1315000	132	105	No	NA	LEFT_ARM	ECA741
I	1320000	1330000	45	1325000	133	105	No	NA	LEFT_ARM	ECA741
I	1330000	1340000	52	1335000	134	105	No	NA	LEFT_ARM	ECA741
I	1340000	1350000	81	1345000	135	105	No	NA	LEFT_ARM	ECA741
I	1350000	1360000	93	1355000	136	105	No	NA	LEFT_ARM	ECA741
I	1360000	1370000	104	1365000	137	105	No	NA	LEFT_ARM	ECA741
I	1370000	1380000	138	1375000	138	72	Yes	Up	LEFT_ARM	ECA741
I	1380000	1390000	95	1385000	139	105	No	NA	LEFT_ARM	ECA741
I	1390000	1400000	81	1395000	140	105	No	NA	LEFT_ARM	ECA741
I	1400000	1410000	69	1405000	141	105	No	NA	LEFT_ARM	ECA741
I	1410000	1420000	97	1415000	142	105	No	NA	LEFT_ARM	ECA741
I	1420000	1430000	78	1425000	143	105	No	NA	LEFT_ARM	ECA741
I	1430000	1440000	79	1435000	144	105	No	NA	LEFT_ARM	ECA741
I	1440000	1450000	58	1445000	145	105	No	NA	LEFT_ARM	ECA741
I	1450000	1460000	161	1455000	146	44	Yes	Up	LEFT_ARM	ECA741
I	1460000	1470000	107	1465000	147	105	No	NA	LEFT_ARM	ECA741
I	1470000	1480000	61	1475000	148	105	No	NA	LEFT_ARM	ECA741
I	1480000	1490000	70	1485000	149	105	No	NA	LEFT_ARM	ECA741
I	1490000	1500000	119	1495000	150	105	No	NA	LEFT_ARM	ECA741
I	1500000	1510000	88	1505000	151	105	No	NA	LEFT_ARM	ECA741
I	1510000	1520000	95	1515000	152	105	No	NA	LEFT_ARM	ECA741
I	1520000	1530000	85	1525000	153	105	No	NA	LEFT_ARM	ECA741
I	1530000	1540000	99	1535000	154	105	No	NA	LEFT_ARM	ECA741
I	1540000	1550000	100	1545000	155	105	No	NA	LEFT_ARM	ECA741
I	1550000	1560000	73	1555000	156	105	No	NA	LEFT_ARM	ECA741
I	1560000	1570000	94	1565000	157	105	No	NA	LEFT_ARM	ECA741
I	1570000	1580000	90	1575000	158	105	No	NA	LEFT_ARM	ECA741
I	1580000	1590000	100	1585000	159	105	No	NA	LEFT_ARM	ECA741
I	1590000	1600000	52	1595000	160	105	No	NA	LEFT_ARM	ECA741
I	1600000	1610000	89	1605000	161	105	No	NA	LEFT_ARM	ECA741
I	1610000	1620000	82	1615000	162	105	No	NA	LEFT_ARM	ECA741
I	1620000	1630000	95	1625000	163	105	No	NA	LEFT_ARM	ECA741
I	1630000	1640000	58	1635000	164	105	No	NA	LEFT_ARM	ECA741
I	1640000	1650000	33	1645000	165	105	No	NA	LEFT_ARM	ECA741
I	1650000	1660000	44	1655000	166	105	No	NA	LEFT_ARM	ECA741
I	1660000	1670000	50	1665000	167	105	No	NA	LEFT_ARM	ECA741
I	1670000	1680000	53	1675000	168	105	No	NA	LEFT_ARM	ECA741
I	1680000	1690000	126	1685000	169	105	No	NA	LEFT_ARM	ECA741
I	1690000	1700000	68	1695000	170	105	No	NA	LEFT_ARM	ECA741
I	1700000	1710000	81	1705000	171	105	No	NA	LEFT_ARM	ECA741
I	1710000	1720000	82	1715000	172	105	No	NA	LEFT_ARM	ECA741
I	1720000	1730000	43	1725000	173	105	No	NA	LEFT_ARM	ECA741
I	1730000	1740000	23	1735000	174	105	No	NA	LEFT_ARM	ECA741
I	1740000	1750000	82	1745000	175	105	No	NA	LEFT_ARM	ECA741
I	1750000	1760000	54	1755000	176	105	No	NA	LEFT_ARM	ECA741
I	1760000	1770000	140	1765000	177	60	Yes	Up	LEFT_ARM	ECA741
I	1770000	1780000	81	1775000	178	105	No	NA	LEFT_ARM	ECA741
I	1780000	1790000	70	1785000	179	105	No	NA	LEFT_ARM	ECA741
I	1790000	1800000	43	1795000	180	105	No	NA	LEFT_ARM	ECA741
I	1800000	1810000	49	1805000	181	105	No	NA	LEFT_ARM	ECA741
I	1810000	1820000	52	1815000	182	105	No	NA	LEFT_ARM	ECA741
I	1820000	1830000	35	1825000	183	105	No	NA	LEFT_ARM	ECA741
I	1830000	1840000	30	1835000	184	105	No	NA	LEFT_ARM	ECA741
I	1840000	1850000	57	1845000	185	105	No	NA	LEFT_ARM	ECA741
