CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	36	5000	1	105	No	NA	Telomeric	ECA369
I	10000	20000	26	15000	2	105	No	NA	Telomeric	ECA369
I	20000	30000	18	25000	3	105	No	NA	Telomeric	ECA369
I	30000	40000	23	35000	4	105	No	NA	Telomeric	ECA369
I	40000	50000	25	45000	5	105	No	NA	Telomeric	ECA369
I	50000	60000	14	55000	6	105	No	NA	Telomeric	ECA369
I	60000	70000	22	65000	7	105	No	NA	Telomeric	ECA369
I	70000	80000	25	75000	8	105	No	NA	Telomeric	ECA369
I	80000	90000	23	85000	9	105	No	NA	Telomeric	ECA369
I	90000	100000	24	95000	10	105	No	NA	Telomeric	ECA369
I	100000	110000	28	105000	11	105	No	NA	Telomeric	ECA369
I	110000	120000	21	115000	12	105	No	NA	Telomeric	ECA369
I	120000	130000	20	125000	13	105	No	NA	Telomeric	ECA369
I	130000	140000	22	135000	14	105	No	NA	Telomeric	ECA369
I	140000	150000	11	145000	15	105	No	NA	Telomeric	ECA369
I	150000	160000	17	155000	16	105	No	NA	Telomeric	ECA369
I	160000	170000	17	165000	17	105	No	NA	Telomeric	ECA369
I	170000	180000	19	175000	18	105	No	NA	Telomeric	ECA369
I	180000	190000	17	185000	19	105	No	NA	Telomeric	ECA369
I	190000	200000	20	195000	20	105	No	NA	Telomeric	ECA369
I	200000	210000	29	205000	21	105	No	NA	Telomeric	ECA369
I	210000	220000	16	215000	22	105	No	NA	Telomeric	ECA369
I	220000	230000	24	225000	23	105	No	NA	Telomeric	ECA369
I	230000	240000	65	235000	24	69	Yes	Up	Telomeric	ECA369
I	240000	250000	20	245000	25	105	No	NA	Telomeric	ECA369
I	250000	260000	36	255000	26	105	No	NA	Telomeric	ECA369
I	260000	270000	28	265000	27	105	No	NA	Telomeric	ECA369
I	270000	280000	30	275000	28	105	No	NA	Telomeric	ECA369
I	280000	290000	27	285000	29	105	No	NA	Telomeric	ECA369
I	290000	300000	20	295000	30	105	No	NA	Telomeric	ECA369
I	300000	310000	21	305000	31	105	No	NA	Telomeric	ECA369
I	310000	320000	23	315000	32	105	No	NA	Telomeric	ECA369
I	320000	330000	27	325000	33	105	No	NA	Telomeric	ECA369
I	330000	340000	26	335000	34	105	No	NA	Telomeric	ECA369
I	340000	350000	32	345000	35	105	No	NA	Telomeric	ECA369
I	350000	360000	18	355000	36	105	No	NA	Telomeric	ECA369
I	360000	370000	19	365000	37	105	No	NA	Telomeric	ECA369
I	370000	380000	26	375000	38	105	No	NA	Telomeric	ECA369
I	380000	390000	17	385000	39	105	No	NA	Telomeric	ECA369
I	390000	400000	26	395000	40	105	No	NA	Telomeric	ECA369
I	400000	410000	30	405000	41	105	No	NA	Telomeric	ECA369
I	410000	420000	30	415000	42	105	No	NA	Telomeric	ECA369
I	420000	430000	28	425000	43	105	No	NA	Telomeric	ECA369
I	430000	440000	31	435000	44	105	No	NA	Telomeric	ECA369
I	440000	450000	24	445000	45	105	No	NA	Telomeric	ECA369
I	450000	460000	20	455000	46	105	No	NA	Telomeric	ECA369
I	460000	470000	31	465000	47	105	No	NA	Telomeric	ECA369
I	470000	480000	26	475000	48	105	No	NA	Telomeric	ECA369
I	480000	490000	38	485000	49	105	No	NA	Telomeric	ECA369
I	490000	500000	44	495000	50	105	No	NA	Telomeric	ECA369
I	500000	510000	27	505000	51	105	No	NA	Telomeric	ECA369
I	510000	520000	21	515000	52	105	No	NA	Telomeric	ECA369
I	520000	530000	15	525000	53	105	No	NA	Telomeric	ECA369
I	530000	540000	12	535000	54	105	No	NA	LEFT_ARM	ECA369
I	540000	550000	24	545000	55	105	No	NA	LEFT_ARM	ECA369
I	550000	560000	15	555000	56	105	No	NA	LEFT_ARM	ECA369
I	560000	570000	21	565000	57	105	No	NA	LEFT_ARM	ECA369
I	570000	580000	20	575000	58	105	No	NA	LEFT_ARM	ECA369
I	580000	590000	29	585000	59	105	No	NA	LEFT_ARM	ECA369
I	590000	600000	24	595000	60	105	No	NA	LEFT_ARM	ECA369
I	600000	610000	15	605000	61	105	No	NA	LEFT_ARM	ECA369
I	610000	620000	24	615000	62	105	No	NA	LEFT_ARM	ECA369
I	620000	630000	39	625000	63	105	No	NA	LEFT_ARM	ECA369
I	630000	640000	43	635000	64	105	No	NA	LEFT_ARM	ECA369
I	640000	650000	56	645000	65	105	No	NA	LEFT_ARM	ECA369
I	650000	660000	23	655000	66	105	No	NA	LEFT_ARM	ECA369
I	660000	670000	22	665000	67	105	No	NA	LEFT_ARM	ECA369
I	670000	680000	47	675000	68	105	No	NA	LEFT_ARM	ECA369
