CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	56	5000	1	105	No	NA	Telomeric	ECA396
I	10000	20000	36	15000	2	105	No	NA	Telomeric	ECA396
I	20000	30000	38	25000	3	105	No	NA	Telomeric	ECA396
I	30000	40000	37	35000	4	105	No	NA	Telomeric	ECA396
I	40000	50000	33	45000	5	105	No	NA	Telomeric	ECA396
I	50000	60000	31	55000	6	105	No	NA	Telomeric	ECA396
I	60000	70000	49	65000	7	105	No	NA	Telomeric	ECA396
I	70000	80000	36	75000	8	105	No	NA	Telomeric	ECA396
I	80000	90000	24	85000	9	105	No	NA	Telomeric	ECA396
I	90000	100000	22	95000	10	105	No	NA	Telomeric	ECA396
I	100000	110000	38	105000	11	105	No	NA	Telomeric	ECA396
I	110000	120000	20	115000	12	105	No	NA	Telomeric	ECA396
I	120000	130000	23	125000	13	105	No	NA	Telomeric	ECA396
I	130000	140000	30	135000	14	105	No	NA	Telomeric	ECA396
I	140000	150000	14	145000	15	105	No	NA	Telomeric	ECA396
I	150000	160000	20	155000	16	105	No	NA	Telomeric	ECA396
I	160000	170000	38	165000	17	105	No	NA	Telomeric	ECA396
I	170000	180000	26	175000	18	105	No	NA	Telomeric	ECA396
I	180000	190000	26	185000	19	105	No	NA	Telomeric	ECA396
I	190000	200000	27	195000	20	105	No	NA	Telomeric	ECA396
I	200000	210000	22	205000	21	105	No	NA	Telomeric	ECA396
I	210000	220000	44	215000	22	105	No	NA	Telomeric	ECA396
I	220000	230000	33	225000	23	105	No	NA	Telomeric	ECA396
I	230000	240000	71	235000	24	105	No	NA	Telomeric	ECA396
I	240000	250000	32	245000	25	105	No	NA	Telomeric	ECA396
I	250000	260000	43	255000	26	105	No	NA	Telomeric	ECA396
I	260000	270000	27	265000	27	105	No	NA	Telomeric	ECA396
I	270000	280000	37	275000	28	105	No	NA	Telomeric	ECA396
I	280000	290000	31	285000	29	105	No	NA	Telomeric	ECA396
I	290000	300000	33	295000	30	105	No	NA	Telomeric	ECA396
I	300000	310000	25	305000	31	105	No	NA	Telomeric	ECA396
I	310000	320000	30	315000	32	105	No	NA	Telomeric	ECA396
I	320000	330000	24	325000	33	105	No	NA	Telomeric	ECA396
