CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	58	5000	1	105	No	NA	Telomeric	ECA723
I	10000	20000	39	15000	2	105	No	NA	Telomeric	ECA723
I	20000	30000	34	25000	3	105	No	NA	Telomeric	ECA723
I	30000	40000	46	35000	4	105	No	NA	Telomeric	ECA723
I	40000	50000	33	45000	5	105	No	NA	Telomeric	ECA723
I	50000	60000	29	55000	6	105	No	NA	Telomeric	ECA723
I	60000	70000	39	65000	7	105	No	NA	Telomeric	ECA723
I	70000	80000	34	75000	8	105	No	NA	Telomeric	ECA723
I	80000	90000	25	85000	9	105	No	NA	Telomeric	ECA723
I	90000	100000	20	95000	10	105	No	NA	Telomeric	ECA723
I	100000	110000	37	105000	11	105	No	NA	Telomeric	ECA723
I	110000	120000	19	115000	12	105	No	NA	Telomeric	ECA723
I	120000	130000	23	125000	13	105	No	NA	Telomeric	ECA723
I	130000	140000	33	135000	14	105	No	NA	Telomeric	ECA723
I	140000	150000	14	145000	15	105	No	NA	Telomeric	ECA723
I	150000	160000	22	155000	16	105	No	NA	Telomeric	ECA723
I	160000	170000	37	165000	17	105	No	NA	Telomeric	ECA723
I	170000	180000	28	175000	18	105	No	NA	Telomeric	ECA723
I	180000	190000	22	185000	19	105	No	NA	Telomeric	ECA723
I	190000	200000	34	195000	20	105	No	NA	Telomeric	ECA723
I	200000	210000	25	205000	21	105	No	NA	Telomeric	ECA723
I	210000	220000	41	215000	22	105	No	NA	Telomeric	ECA723
I	220000	230000	38	225000	23	105	No	NA	Telomeric	ECA723
I	230000	240000	103	235000	24	48	Yes	Up	Telomeric	ECA723
I	240000	250000	24	245000	25	105	No	NA	Telomeric	ECA723
I	250000	260000	41	255000	26	105	No	NA	Telomeric	ECA723
I	260000	270000	28	265000	27	105	No	NA	Telomeric	ECA723
I	270000	280000	39	275000	28	105	No	NA	Telomeric	ECA723
I	280000	290000	32	285000	29	105	No	NA	Telomeric	ECA723
I	290000	300000	25	295000	30	105	No	NA	Telomeric	ECA723
I	300000	310000	24	305000	31	105	No	NA	Telomeric	ECA723
I	310000	320000	33	315000	32	105	No	NA	Telomeric	ECA723
I	320000	330000	34	325000	33	105	No	NA	Telomeric	ECA723
I	330000	340000	38	335000	34	105	No	NA	Telomeric	ECA723
I	340000	350000	39	345000	35	105	No	NA	Telomeric	ECA723
