CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	23	5000	1	105	No	NA	Telomeric	ECA710
I	10000	20000	20	15000	2	105	No	NA	Telomeric	ECA710
I	20000	30000	15	25000	3	105	No	NA	Telomeric	ECA710
I	30000	40000	17	35000	4	105	No	NA	Telomeric	ECA710
I	40000	50000	18	45000	5	105	No	NA	Telomeric	ECA710
I	50000	60000	14	55000	6	105	No	NA	Telomeric	ECA710
I	60000	70000	13	65000	7	105	No	NA	Telomeric	ECA710
I	70000	80000	25	75000	8	105	No	NA	Telomeric	ECA710
I	80000	90000	15	85000	9	105	No	NA	Telomeric	ECA710
I	90000	100000	15	95000	10	105	No	NA	Telomeric	ECA710
I	100000	110000	19	105000	11	105	No	NA	Telomeric	ECA710
I	110000	120000	10	115000	12	105	No	NA	Telomeric	ECA710
I	120000	130000	14	125000	13	105	No	NA	Telomeric	ECA710
I	130000	140000	15	135000	14	105	No	NA	Telomeric	ECA710
I	140000	150000	9	145000	15	105	No	NA	Telomeric	ECA710
I	150000	160000	14	155000	16	105	No	NA	Telomeric	ECA710
I	160000	170000	17	165000	17	105	No	NA	Telomeric	ECA710
I	170000	180000	8	175000	18	105	No	NA	Telomeric	ECA710
I	180000	190000	14	185000	19	105	No	NA	Telomeric	ECA710
I	190000	200000	17	195000	20	105	No	NA	Telomeric	ECA710
I	200000	210000	13	205000	21	105	No	NA	Telomeric	ECA710
I	210000	220000	27	215000	22	105	No	NA	Telomeric	ECA710
I	220000	230000	25	225000	23	105	No	NA	Telomeric	ECA710
I	230000	240000	46	235000	24	105	No	NA	Telomeric	ECA710
I	240000	250000	10	245000	25	105	No	NA	Telomeric	ECA710
I	250000	260000	22	255000	26	105	No	NA	Telomeric	ECA710
I	260000	270000	15	265000	27	105	No	NA	Telomeric	ECA710
I	270000	280000	20	275000	28	105	No	NA	Telomeric	ECA710
I	280000	290000	19	285000	29	105	No	NA	Telomeric	ECA710
I	290000	300000	18	295000	30	105	No	NA	Telomeric	ECA710
I	300000	310000	16	305000	31	105	No	NA	Telomeric	ECA710
I	310000	320000	15	315000	32	105	No	NA	Telomeric	ECA710
I	320000	330000	12	325000	33	105	No	NA	Telomeric	ECA710
I	330000	340000	16	335000	34	105	No	NA	Telomeric	ECA710
I	340000	350000	20	345000	35	105	No	NA	Telomeric	ECA710
I	350000	360000	16	355000	36	105	No	NA	Telomeric	ECA710
I	360000	370000	20	365000	37	105	No	NA	Telomeric	ECA710
I	370000	380000	30	375000	38	105	No	NA	Telomeric	ECA710
I	380000	390000	20	385000	39	105	No	NA	Telomeric	ECA710
I	390000	400000	30	395000	40	105	No	NA	Telomeric	ECA710
I	400000	410000	38	405000	41	105	No	NA	Telomeric	ECA710
I	410000	420000	31	415000	42	105	No	NA	Telomeric	ECA710
I	420000	430000	20	425000	43	105	No	NA	Telomeric	ECA710
I	430000	440000	32	435000	44	105	No	NA	Telomeric	ECA710
I	440000	450000	29	445000	45	105	No	NA	Telomeric	ECA710
I	450000	460000	19	455000	46	105	No	NA	Telomeric	ECA710
I	460000	470000	29	465000	47	105	No	NA	Telomeric	ECA710
I	470000	480000	28	475000	48	105	No	NA	Telomeric	ECA710
I	480000	490000	34	485000	49	105	No	NA	Telomeric	ECA710
I	490000	500000	36	495000	50	105	No	NA	Telomeric	ECA710
I	500000	510000	20	505000	51	105	No	NA	Telomeric	ECA710
I	510000	520000	21	515000	52	105	No	NA	Telomeric	ECA710
I	520000	530000	46	525000	53	105	No	NA	Telomeric	ECA710
I	530000	540000	20	535000	54	105	No	NA	LEFT_ARM	ECA710
I	540000	550000	30	545000	55	105	No	NA	LEFT_ARM	ECA710
I	550000	560000	8	555000	56	105	No	NA	LEFT_ARM	ECA710
I	560000	570000	22	565000	57	105	No	NA	LEFT_ARM	ECA710
I	570000	580000	25	575000	58	105	No	NA	LEFT_ARM	ECA710
I	580000	590000	32	585000	59	105	No	NA	LEFT_ARM	ECA710
I	590000	600000	25	595000	60	105	No	NA	LEFT_ARM	ECA710
I	600000	610000	21	605000	61	105	No	NA	LEFT_ARM	ECA710
I	610000	620000	24	615000	62	105	No	NA	LEFT_ARM	ECA710
I	620000	630000	59	625000	63	105	No	NA	LEFT_ARM	ECA710
I	630000	640000	56	635000	64	105	No	NA	LEFT_ARM	ECA710
I	640000	650000	58	645000	65	105	No	NA	LEFT_ARM	ECA710
I	650000	660000	62	655000	66	105	No	NA	LEFT_ARM	ECA710
I	660000	670000	54	665000	67	105	No	NA	LEFT_ARM	ECA710
I	670000	680000	63	675000	68	105	No	NA	LEFT_ARM	ECA710
I	680000	690000	64	685000	69	105	No	NA	LEFT_ARM	ECA710
I	690000	700000	49	695000	70	105	No	NA	LEFT_ARM	ECA710
I	700000	710000	29	705000	71	105	No	NA	LEFT_ARM	ECA710
I	710000	720000	26	715000	72	105	No	NA	LEFT_ARM	ECA710
I	720000	730000	29	725000	73	105	No	NA	LEFT_ARM	ECA710
