CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	34	5000	1	105	No	NA	Telomeric	ECA706
I	10000	20000	26	15000	2	105	No	NA	Telomeric	ECA706
I	20000	30000	17	25000	3	105	No	NA	Telomeric	ECA706
I	30000	40000	29	35000	4	105	No	NA	Telomeric	ECA706
I	40000	50000	25	45000	5	105	No	NA	Telomeric	ECA706
I	50000	60000	18	55000	6	105	No	NA	Telomeric	ECA706
I	60000	70000	21	65000	7	105	No	NA	Telomeric	ECA706
I	70000	80000	27	75000	8	105	No	NA	Telomeric	ECA706
I	80000	90000	27	85000	9	105	No	NA	Telomeric	ECA706
I	90000	100000	23	95000	10	105	No	NA	Telomeric	ECA706
I	100000	110000	29	105000	11	105	No	NA	Telomeric	ECA706
I	110000	120000	21	115000	12	105	No	NA	Telomeric	ECA706
I	120000	130000	21	125000	13	105	No	NA	Telomeric	ECA706
I	130000	140000	22	135000	14	105	No	NA	Telomeric	ECA706
I	140000	150000	11	145000	15	105	No	NA	Telomeric	ECA706
I	150000	160000	15	155000	16	105	No	NA	Telomeric	ECA706
I	160000	170000	19	165000	17	105	No	NA	Telomeric	ECA706
I	170000	180000	20	175000	18	105	No	NA	Telomeric	ECA706
I	180000	190000	16	185000	19	105	No	NA	Telomeric	ECA706
I	190000	200000	27	195000	20	105	No	NA	Telomeric	ECA706
I	200000	210000	28	205000	21	105	No	NA	Telomeric	ECA706
I	210000	220000	27	215000	22	105	No	NA	Telomeric	ECA706
I	220000	230000	20	225000	23	105	No	NA	Telomeric	ECA706
I	230000	240000	61	235000	24	105	No	NA	Telomeric	ECA706
I	240000	250000	20	245000	25	105	No	NA	Telomeric	ECA706
I	250000	260000	39	255000	26	105	No	NA	Telomeric	ECA706
I	260000	270000	27	265000	27	105	No	NA	Telomeric	ECA706
I	270000	280000	26	275000	28	105	No	NA	Telomeric	ECA706
I	280000	290000	23	285000	29	105	No	NA	Telomeric	ECA706
I	290000	300000	22	295000	30	105	No	NA	Telomeric	ECA706
I	300000	310000	19	305000	31	105	No	NA	Telomeric	ECA706
I	310000	320000	23	315000	32	105	No	NA	Telomeric	ECA706
I	320000	330000	16	325000	33	105	No	NA	Telomeric	ECA706
I	330000	340000	28	335000	34	105	No	NA	Telomeric	ECA706
I	340000	350000	34	345000	35	105	No	NA	Telomeric	ECA706
I	350000	360000	19	355000	36	105	No	NA	Telomeric	ECA706
I	360000	370000	19	365000	37	105	No	NA	Telomeric	ECA706
I	370000	380000	43	375000	38	105	No	NA	Telomeric	ECA706
I	380000	390000	36	385000	39	105	No	NA	Telomeric	ECA706
I	390000	400000	28	395000	40	105	No	NA	Telomeric	ECA706
I	400000	410000	51	405000	41	105	No	NA	Telomeric	ECA706
I	410000	420000	26	415000	42	105	No	NA	Telomeric	ECA706
I	420000	430000	21	425000	43	105	No	NA	Telomeric	ECA706
I	430000	440000	30	435000	44	105	No	NA	Telomeric	ECA706
I	440000	450000	32	445000	45	105	No	NA	Telomeric	ECA706
I	450000	460000	37	455000	46	105	No	NA	Telomeric	ECA706
I	460000	470000	22	465000	47	105	No	NA	Telomeric	ECA706
I	470000	480000	20	475000	48	105	No	NA	Telomeric	ECA706
I	480000	490000	24	485000	49	105	No	NA	Telomeric	ECA706
I	490000	500000	32	495000	50	105	No	NA	Telomeric	ECA706
I	500000	510000	18	505000	51	105	No	NA	Telomeric	ECA706
I	510000	520000	15	515000	52	105	No	NA	Telomeric	ECA706
I	520000	530000	19	525000	53	105	No	NA	Telomeric	ECA706
I	530000	540000	12	535000	54	105	No	NA	LEFT_ARM	ECA706
I	540000	550000	24	545000	55	105	No	NA	LEFT_ARM	ECA706
I	550000	560000	9	555000	56	105	No	NA	LEFT_ARM	ECA706
I	560000	570000	11	565000	57	105	No	NA	LEFT_ARM	ECA706
I	570000	580000	11	575000	58	105	No	NA	LEFT_ARM	ECA706
I	580000	590000	7	585000	59	105	No	NA	LEFT_ARM	ECA706
I	590000	600000	12	595000	60	105	No	NA	LEFT_ARM	ECA706
I	600000	610000	6	605000	61	105	No	NA	LEFT_ARM	ECA706
I	610000	620000	17	615000	62	105	No	NA	LEFT_ARM	ECA706
I	620000	630000	67	625000	63	70	Yes	Up	LEFT_ARM	ECA706
I	630000	640000	59	635000	64	105	No	NA	LEFT_ARM	ECA706
I	640000	650000	54	645000	65	105	No	NA	LEFT_ARM	ECA706
I	650000	660000	19	655000	66	105	No	NA	LEFT_ARM	ECA706
I	660000	670000	15	665000	67	105	No	NA	LEFT_ARM	ECA706
I	670000	680000	12	675000	68	105	No	NA	LEFT_ARM	ECA706
I	680000	690000	13	685000	69	105	No	NA	LEFT_ARM	ECA706
I	690000	700000	10	695000	70	105	No	NA	LEFT_ARM	ECA706
I	700000	710000	12	705000	71	105	No	NA	LEFT_ARM	ECA706
I	710000	720000	13	715000	72	105	No	NA	LEFT_ARM	ECA706
I	720000	730000	11	725000	73	105	No	NA	LEFT_ARM	ECA706
I	730000	740000	27	735000	74	105	No	NA	LEFT_ARM	ECA706
I	740000	750000	21	745000	75	105	No	NA	LEFT_ARM	ECA706
I	750000	760000	21	755000	76	105	No	NA	LEFT_ARM	ECA706
I	760000	770000	13	765000	77	105	No	NA	LEFT_ARM	ECA706
I	770000	780000	25	775000	78	105	No	NA	LEFT_ARM	ECA706
I	780000	790000	33	785000	79	105	No	NA	LEFT_ARM	ECA706
I	790000	800000	36	795000	80	105	No	NA	LEFT_ARM	ECA706
I	800000	810000	20	805000	81	105	No	NA	LEFT_ARM	ECA706
I	810000	820000	28	815000	82	105	No	NA	LEFT_ARM	ECA706
I	820000	830000	36	825000	83	105	No	NA	LEFT_ARM	ECA706
I	830000	840000	34	835000	84	105	No	NA	LEFT_ARM	ECA706
I	840000	850000	33	845000	85	105	No	NA	LEFT_ARM	ECA706
I	850000	860000	51	855000	86	105	No	NA	LEFT_ARM	ECA706
I	860000	870000	45	865000	87	105	No	NA	LEFT_ARM	ECA706
I	870000	880000	30	875000	88	105	No	NA	LEFT_ARM	ECA706
I	880000	890000	24	885000	89	105	No	NA	LEFT_ARM	ECA706
I	890000	900000	54	895000	90	105	No	NA	LEFT_ARM	ECA706
