CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	60	5000	1	105	No	NA	Telomeric	ECA745
I	10000	20000	34	15000	2	105	No	NA	Telomeric	ECA745
I	20000	30000	41	25000	3	105	No	NA	Telomeric	ECA745
I	30000	40000	43	35000	4	105	No	NA	Telomeric	ECA745
I	40000	50000	32	45000	5	105	No	NA	Telomeric	ECA745
I	50000	60000	34	55000	6	105	No	NA	Telomeric	ECA745
I	60000	70000	40	65000	7	105	No	NA	Telomeric	ECA745
I	70000	80000	43	75000	8	105	No	NA	Telomeric	ECA745
I	80000	90000	21	85000	9	105	No	NA	Telomeric	ECA745
I	90000	100000	22	95000	10	105	No	NA	Telomeric	ECA745
I	100000	110000	37	105000	11	105	No	NA	Telomeric	ECA745
I	110000	120000	18	115000	12	105	No	NA	Telomeric	ECA745
I	120000	130000	26	125000	13	105	No	NA	Telomeric	ECA745
I	130000	140000	34	135000	14	105	No	NA	Telomeric	ECA745
I	140000	150000	14	145000	15	105	No	NA	Telomeric	ECA745
I	150000	160000	24	155000	16	105	No	NA	Telomeric	ECA745
I	160000	170000	37	165000	17	105	No	NA	Telomeric	ECA745
I	170000	180000	25	175000	18	105	No	NA	Telomeric	ECA745
I	180000	190000	25	185000	19	105	No	NA	Telomeric	ECA745
I	190000	200000	36	195000	20	105	No	NA	Telomeric	ECA745
I	200000	210000	27	205000	21	105	No	NA	Telomeric	ECA745
I	210000	220000	25	215000	22	105	No	NA	Telomeric	ECA745
I	220000	230000	27	225000	23	105	No	NA	Telomeric	ECA745
I	230000	240000	71	235000	24	105	No	NA	Telomeric	ECA745
I	240000	250000	30	245000	25	105	No	NA	Telomeric	ECA745
I	250000	260000	42	255000	26	105	No	NA	Telomeric	ECA745
I	260000	270000	31	265000	27	105	No	NA	Telomeric	ECA745
I	270000	280000	39	275000	28	105	No	NA	Telomeric	ECA745
I	280000	290000	32	285000	29	105	No	NA	Telomeric	ECA745
I	290000	300000	31	295000	30	105	No	NA	Telomeric	ECA745
I	300000	310000	29	305000	31	105	No	NA	Telomeric	ECA745
I	310000	320000	30	315000	32	105	No	NA	Telomeric	ECA745
I	320000	330000	34	325000	33	105	No	NA	Telomeric	ECA745
I	330000	340000	49	335000	34	105	No	NA	Telomeric	ECA745
I	340000	350000	38	345000	35	105	No	NA	Telomeric	ECA745
I	350000	360000	44	355000	36	105	No	NA	Telomeric	ECA745
I	360000	370000	37	365000	37	105	No	NA	Telomeric	ECA745
I	370000	380000	49	375000	38	105	No	NA	Telomeric	ECA745
I	380000	390000	55	385000	39	105	No	NA	Telomeric	ECA745
I	390000	400000	60	395000	40	105	No	NA	Telomeric	ECA745
I	400000	410000	82	405000	41	105	No	NA	Telomeric	ECA745
I	410000	420000	57	415000	42	105	No	NA	Telomeric	ECA745
I	420000	430000	43	425000	43	105	No	NA	Telomeric	ECA745
I	430000	440000	56	435000	44	105	No	NA	Telomeric	ECA745
I	440000	450000	46	445000	45	105	No	NA	Telomeric	ECA745
I	450000	460000	52	455000	46	105	No	NA	Telomeric	ECA745
I	460000	470000	46	465000	47	105	No	NA	Telomeric	ECA745
I	470000	480000	67	475000	48	105	No	NA	Telomeric	ECA745
I	480000	490000	56	485000	49	105	No	NA	Telomeric	ECA745
I	490000	500000	63	495000	50	105	No	NA	Telomeric	ECA745
I	500000	510000	62	505000	51	105	No	NA	Telomeric	ECA745
I	510000	520000	44	515000	52	105	No	NA	Telomeric	ECA745
I	520000	530000	44	525000	53	105	No	NA	Telomeric	ECA745
I	530000	540000	31	535000	54	105	No	NA	LEFT_ARM	ECA745
I	540000	550000	65	545000	55	105	No	NA	LEFT_ARM	ECA745
I	550000	560000	47	555000	56	105	No	NA	LEFT_ARM	ECA745
I	560000	570000	66	565000	57	105	No	NA	LEFT_ARM	ECA745
I	570000	580000	32	575000	58	105	No	NA	LEFT_ARM	ECA745
I	580000	590000	39	585000	59	105	No	NA	LEFT_ARM	ECA745
I	590000	600000	29	595000	60	105	No	NA	LEFT_ARM	ECA745
I	600000	610000	39	605000	61	105	No	NA	LEFT_ARM	ECA745
I	610000	620000	50	615000	62	105	No	NA	LEFT_ARM	ECA745
I	620000	630000	76	625000	63	105	No	NA	LEFT_ARM	ECA745
I	630000	640000	60	635000	64	105	No	NA	LEFT_ARM	ECA745
I	640000	650000	51	645000	65	105	No	NA	LEFT_ARM	ECA745
I	650000	660000	109	655000	66	105	No	NA	LEFT_ARM	ECA745
I	660000	670000	63	665000	67	105	No	NA	LEFT_ARM	ECA745
I	670000	680000	51	675000	68	105	No	NA	LEFT_ARM	ECA745
I	680000	690000	71	685000	69	105	No	NA	LEFT_ARM	ECA745
I	690000	700000	78	695000	70	105	No	NA	LEFT_ARM	ECA745
I	700000	710000	78	705000	71	105	No	NA	LEFT_ARM	ECA745
I	710000	720000	82	715000	72	105	No	NA	LEFT_ARM	ECA745
I	720000	730000	74	725000	73	105	No	NA	LEFT_ARM	ECA745
I	730000	740000	69	735000	74	105	No	NA	LEFT_ARM	ECA745
I	740000	750000	52	745000	75	105	No	NA	LEFT_ARM	ECA745
I	750000	760000	45	755000	76	105	No	NA	LEFT_ARM	ECA745
I	760000	770000	50	765000	77	105	No	NA	LEFT_ARM	ECA745
I	770000	780000	153	775000	78	33	Yes	Up	LEFT_ARM	ECA745
I	780000	790000	99	785000	79	105	No	NA	LEFT_ARM	ECA745
I	790000	800000	71	795000	80	105	No	NA	LEFT_ARM	ECA745
I	800000	810000	78	805000	81	105	No	NA	LEFT_ARM	ECA745
I	810000	820000	45	815000	82	105	No	NA	LEFT_ARM	ECA745
I	820000	830000	46	825000	83	105	No	NA	LEFT_ARM	ECA745
I	830000	840000	43	835000	84	105	No	NA	LEFT_ARM	ECA745
I	840000	850000	39	845000	85	105	No	NA	LEFT_ARM	ECA745
I	850000	860000	95	855000	86	105	No	NA	LEFT_ARM	ECA745
I	860000	870000	99	865000	87	105	No	NA	LEFT_ARM	ECA745
I	870000	880000	70	875000	88	105	No	NA	LEFT_ARM	ECA745
I	880000	890000	45	885000	89	105	No	NA	LEFT_ARM	ECA745
I	890000	900000	99	895000	90	105	No	NA	LEFT_ARM	ECA745
I	900000	910000	68	905000	91	105	No	NA	LEFT_ARM	ECA745
I	910000	920000	58	915000	92	105	No	NA	LEFT_ARM	ECA745
I	920000	930000	57	925000	93	105	No	NA	LEFT_ARM	ECA745
I	930000	940000	52	935000	94	105	No	NA	LEFT_ARM	ECA745
I	940000	950000	47	945000	95	105	No	NA	LEFT_ARM	ECA745
I	950000	960000	75	955000	96	105	No	NA	LEFT_ARM	ECA745
I	960000	970000	63	965000	97	105	No	NA	LEFT_ARM	ECA745
I	970000	980000	56	975000	98	105	No	NA	LEFT_ARM	ECA745
I	980000	990000	79	985000	99	105	No	NA	LEFT_ARM	ECA745
I	990000	1000000	64	995000	100	105	No	NA	LEFT_ARM	ECA745
I	1000000	1010000	112	1005000	101	105	No	NA	LEFT_ARM	ECA745
I	1010000	1020000	82	1015000	102	105	No	NA	LEFT_ARM	ECA745
I	1020000	1030000	97	1025000	103	105	No	NA	LEFT_ARM	ECA745
I	1030000	1040000	106	1035000	104	105	No	NA	LEFT_ARM	ECA745
I	1040000	1050000	141	1045000	105	43	Yes	Up	LEFT_ARM	ECA745
I	1050000	1060000	100	1055000	106	105	No	NA	LEFT_ARM	ECA745
I	1060000	1070000	73	1065000	107	105	No	NA	LEFT_ARM	ECA745
I	1070000	1080000	52	1075000	108	105	No	NA	LEFT_ARM	ECA745
I	1080000	1090000	59	1085000	109	105	No	NA	LEFT_ARM	ECA745
I	1090000	1100000	100	1095000	110	105	No	NA	LEFT_ARM	ECA745
I	1100000	1110000	40	1105000	111	105	No	NA	LEFT_ARM	ECA745
I	1110000	1120000	30	1115000	112	105	No	NA	LEFT_ARM	ECA745
I	1120000	1130000	46	1125000	113	105	No	NA	LEFT_ARM	ECA745
I	1130000	1140000	99	1135000	114	105	No	NA	LEFT_ARM	ECA745
I	1140000	1150000	97	1145000	115	105	No	NA	LEFT_ARM	ECA745
I	1150000	1160000	65	1155000	116	105	No	NA	LEFT_ARM	ECA745
I	1160000	1170000	74	1165000	117	105	No	NA	LEFT_ARM	ECA745
I	1170000	1180000	82	1175000	118	105	No	NA	LEFT_ARM	ECA745
I	1180000	1190000	49	1185000	119	105	No	NA	LEFT_ARM	ECA745
I	1190000	1200000	69	1195000	120	105	No	NA	LEFT_ARM	ECA745
I	1200000	1210000	121	1205000	121	105	No	NA	LEFT_ARM	ECA745
I	1210000	1220000	79	1215000	122	105	No	NA	LEFT_ARM	ECA745
I	1220000	1230000	74	1225000	123	105	No	NA	LEFT_ARM	ECA745
I	1230000	1240000	97	1235000	124	105	No	NA	LEFT_ARM	ECA745
I	1240000	1250000	83	1245000	125	105	No	NA	LEFT_ARM	ECA745
I	1250000	1260000	55	1255000	126	105	No	NA	LEFT_ARM	ECA745
I	1260000	1270000	152	1265000	127	38	Yes	Up	LEFT_ARM	ECA745
I	1270000	1280000	83	1275000	128	105	No	NA	LEFT_ARM	ECA745
I	1280000	1290000	83	1285000	129	105	No	NA	LEFT_ARM	ECA745
I	1290000	1300000	52	1295000	130	105	No	NA	LEFT_ARM	ECA745
I	1300000	1310000	35	1305000	131	105	No	NA	LEFT_ARM	ECA745
I	1310000	1320000	62	1315000	132	105	No	NA	LEFT_ARM	ECA745
I	1320000	1330000	139	1325000	133	52	Yes	Up	LEFT_ARM	ECA745
I	1330000	1340000	71	1335000	134	105	No	NA	LEFT_ARM	ECA745
I	1340000	1350000	71	1345000	135	105	No	NA	LEFT_ARM	ECA745
I	1350000	1360000	246	1355000	136	13	Yes	Up	LEFT_ARM	ECA745
I	1360000	1370000	73	1365000	137	105	No	NA	LEFT_ARM	ECA745
I	1370000	1380000	155	1375000	138	37	Yes	Up	LEFT_ARM	ECA745
I	1380000	1390000	143	1385000	139	44	Yes	Up	LEFT_ARM	ECA745
I	1390000	1400000	89	1395000	140	105	No	NA	LEFT_ARM	ECA745
I	1400000	1410000	91	1405000	141	105	No	NA	LEFT_ARM	ECA745
I	1410000	1420000	103	1415000	142	105	No	NA	LEFT_ARM	ECA745
I	1420000	1430000	73	1425000	143	105	No	NA	LEFT_ARM	ECA745
I	1430000	1440000	71	1435000	144	105	No	NA	LEFT_ARM	ECA745
I	1440000	1450000	51	1445000	145	105	No	NA	LEFT_ARM	ECA745
I	1450000	1460000	58	1455000	146	105	No	NA	LEFT_ARM	ECA745
I	1460000	1470000	44	1465000	147	105	No	NA	LEFT_ARM	ECA745
I	1470000	1480000	48	1475000	148	105	No	NA	LEFT_ARM	ECA745
I	1480000	1490000	69	1485000	149	105	No	NA	LEFT_ARM	ECA745
I	1490000	1500000	132	1495000	150	61	Yes	Up	LEFT_ARM	ECA745
I	1500000	1510000	89	1505000	151	105	No	NA	LEFT_ARM	ECA745
I	1510000	1520000	76	1515000	152	105	No	NA	LEFT_ARM	ECA745
I	1520000	1530000	90	1525000	153	105	No	NA	LEFT_ARM	ECA745
I	1530000	1540000	103	1535000	154	105	No	NA	LEFT_ARM	ECA745
I	1540000	1550000	127	1545000	155	67	Yes	Up	LEFT_ARM	ECA745
I	1550000	1560000	69	1555000	156	105	No	NA	LEFT_ARM	ECA745
I	1560000	1570000	89	1565000	157	105	No	NA	LEFT_ARM	ECA745
I	1570000	1580000	118	1575000	158	105	No	NA	LEFT_ARM	ECA745
I	1580000	1590000	124	1585000	159	70	No	NA	LEFT_ARM	ECA745
I	1590000	1600000	53	1595000	160	105	No	NA	LEFT_ARM	ECA745
