CHROM	START_BIN	END_BIN	COUNT	MID_BIN	index	rank	outlier	direction	GENOMIC_REGION	STRAIN
I	0	10000	46	5000	1	105	No	NA	Telomeric	ECA701
I	10000	20000	34	15000	2	105	No	NA	Telomeric	ECA701
I	20000	30000	36	25000	3	105	No	NA	Telomeric	ECA701
I	30000	40000	30	35000	4	105	No	NA	Telomeric	ECA701
I	40000	50000	40	45000	5	105	No	NA	Telomeric	ECA701
I	50000	60000	28	55000	6	105	No	NA	Telomeric	ECA701
I	60000	70000	37	65000	7	105	No	NA	Telomeric	ECA701
I	70000	80000	38	75000	8	105	No	NA	Telomeric	ECA701
I	80000	90000	26	85000	9	105	No	NA	Telomeric	ECA701
I	90000	100000	21	95000	10	105	No	NA	Telomeric	ECA701
I	100000	110000	34	105000	11	105	No	NA	Telomeric	ECA701
I	110000	120000	20	115000	12	105	No	NA	Telomeric	ECA701
I	120000	130000	26	125000	13	105	No	NA	Telomeric	ECA701
I	130000	140000	27	135000	14	105	No	NA	Telomeric	ECA701
I	140000	150000	18	145000	15	105	No	NA	Telomeric	ECA701
I	150000	160000	30	155000	16	105	No	NA	Telomeric	ECA701
I	160000	170000	25	165000	17	105	No	NA	Telomeric	ECA701
I	170000	180000	20	175000	18	105	No	NA	Telomeric	ECA701
I	180000	190000	22	185000	19	105	No	NA	Telomeric	ECA701
I	190000	200000	36	195000	20	105	No	NA	Telomeric	ECA701
I	200000	210000	24	205000	21	105	No	NA	Telomeric	ECA701
I	210000	220000	38	215000	22	105	No	NA	Telomeric	ECA701
I	220000	230000	25	225000	23	105	No	NA	Telomeric	ECA701
I	230000	240000	88	235000	24	105	No	NA	Telomeric	ECA701
I	240000	250000	23	245000	25	105	No	NA	Telomeric	ECA701
I	250000	260000	42	255000	26	105	No	NA	Telomeric	ECA701
I	260000	270000	42	265000	27	105	No	NA	Telomeric	ECA701
I	270000	280000	30	275000	28	105	No	NA	Telomeric	ECA701
I	280000	290000	34	285000	29	105	No	NA	Telomeric	ECA701
I	290000	300000	26	295000	30	105	No	NA	Telomeric	ECA701
I	300000	310000	21	305000	31	105	No	NA	Telomeric	ECA701
I	310000	320000	28	315000	32	105	No	NA	Telomeric	ECA701
I	320000	330000	25	325000	33	105	No	NA	Telomeric	ECA701
I	330000	340000	39	335000	34	105	No	NA	Telomeric	ECA701
I	340000	350000	39	345000	35	105	No	NA	Telomeric	ECA701
I	350000	360000	47	355000	36	105	No	NA	Telomeric	ECA701
I	360000	370000	36	365000	37	105	No	NA	Telomeric	ECA701
I	370000	380000	50	375000	38	105	No	NA	Telomeric	ECA701
I	380000	390000	34	385000	39	105	No	NA	Telomeric	ECA701
I	390000	400000	39	395000	40	105	No	NA	Telomeric	ECA701
I	400000	410000	94	405000	41	105	No	NA	Telomeric	ECA701
I	410000	420000	43	415000	42	105	No	NA	Telomeric	ECA701
